BP_APPL_SEQ,LOAN_TYPE_NAME,source_appl_seq,X135,X145,X139,X134,X136,X140,X143,X152,X141,X155,X153,X029,X114,X137,X150,X138,X142,X131,X132,X133,X016,X017,X172,X171,X170,X169,X016,X017
D072203070049930081,???????,2.02203E+17,0,1,0.9899,0,157,0,14,31,1,26,129,3000,50000,0.3333,-999999,0.9444,0,1,1,0,-999999,-999999,0,0,5,39,-999999,-999999
D072203070049930081,???????,2.02203E+17,0,1,0.9899,0,157,0,14,31,1,26,129,3000,50000,0.3333,-999999,0.9444,0,1,1,0,-999999,-999999,0,0,5,39,-999999,-999999
D072203080049874345,???????,2.02203E+17,0,-999999,-999999,0,178,0,-999999,6,0,17,36,-999999,-999999,1,306,1,0,1,0,0,-999999,-999999,0,1,1,11,-999999,-999999
D072203080049874687,???????,2.02203E+17,2,-999999,1,0,251,1,34,28,6,15,63,3000,5000,0.625,352,1,0,1,1,0,-999999,-999999,0,1,2,32,-999999,-999999
D072203080049874687,???????,2.02203E+17,2,-999999,1,0,251,1,34,28,6,15,63,3000,5000,0.625,352,1,0,1,1,0,-999999,-999999,0,1,2,32,-999999,-999999
D072203080049884406,???????,2.02203E+17,1,1,-999999,0,541,0,23,8,1,17,31,-999999,-999999,1,-999999,1,0,1,0,0,-999999,-999999,0,0,4,15,-999999,-999999
D072203080049884406,???????,2.02203E+17,1,1,-999999,0,541,0,23,8,1,17,31,-999999,-999999,1,-999999,1,0,1,0,0,-999999,-999999,0,0,4,15,-999999,-999999
D072203080049884548,???????,2.02203E+17,0,-999999,0,0,-999999,0,-999999,21,0,17,72,-999999,-999999,0.7143,-999999,1,0,1,1,0,-999999,-999999,0,0,0,33,-999999,-999999
D072203080049884548,???????,2.02203E+17,0,-999999,0,0,-999999,0,-999999,21,0,17,72,-999999,-999999,0.7143,-999999,1,0,1,1,0,-999999,-999999,0,0,0,33,-999999,-999999
D072203080049894876,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,15,0,18,62,-999999,-999999,0.6667,-999999,0.6667,0,1,0,0,-999999,-999999,0,0,0,21,-999999,-999999
D072203080049894876,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,15,0,18,62,-999999,-999999,0.6667,-999999,0.6667,0,1,0,0,-999999,-999999,0,0,0,21,-999999,-999999
D072203080049894900,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,5,0,20,20,-999999,-999999,0.8889,452,1,0,1,0,0,-999999,-999999,0,1,0,7,-999999,-999999
D072203080049894900,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,5,0,20,20,-999999,-999999,0.8889,452,1,0,1,0,0,-999999,-999999,0,1,0,7,-999999,-999999
D072203080049915100,???????,2.02203E+17,0,-999999,-999999,0,194,0,-999999,20,0,50,32,-999999,-999999,0.8276,371,1,0,1,0,0,-999999,-999999,0,1,5,53,-999999,-999999
D072203080049915100,???????,2.02203E+17,0,-999999,-999999,0,194,0,-999999,20,0,50,32,-999999,-999999,0.8276,371,1,0,1,0,0,-999999,-999999,0,1,5,53,-999999,-999999
D072203090050030529,???????,2.02203E+17,0,-999999,1,0,72,1,-999999,19,0,10,15,4000,5000,0.9,-999999,1,0,1,1,0,-999999,-999999,0,0,4,20,-999999,-999999
D072203090050030529,???????,2.02203E+17,0,-999999,1,0,72,1,-999999,19,0,10,15,4000,5000,0.9,-999999,1,0,1,1,0,-999999,-999999,0,0,4,20,-999999,-999999
D072203090050040017,???????,2.02203E+17,0,-999999,0.48,0,9,0,-999999,6,0,20,32,3000,9000,0.4,-999999,0.8,0,1,1,0,-999999,-999999,0,0,2,8,-999999,-999999
D072203090050040017,???????,2.02203E+17,0,-999999,0.48,0,9,0,-999999,6,0,20,32,3000,9000,0.4,-999999,0.8,0,1,1,0,-999999,-999999,0,0,2,8,-999999,-999999
D072203090050040266,???????,2.02203E+17,1,-999999,-999999,0,326,0,-999999,14,0,50,37,-999999,-999999,0.5,-999999,1,0,1,0,0,-999999,-999999,0,0,4,27,-999999,-999999
D072203090050040266,???????,2.02203E+17,1,-999999,-999999,0,326,0,-999999,14,0,50,37,-999999,-999999,0.5,-999999,1,0,1,0,0,-999999,-999999,0,0,4,27,-999999,-999999
D072203090050040658,???????,2.02203E+17,1,2,-999999,0,-999999,0,12,15,1,25,49,-999999,-999999,0.6923,600,1,0,1,0,0,-999999,-999999,0,1,0,23,-999999,-999999
D072203090050040658,???????,2.02203E+17,1,2,-999999,0,-999999,0,12,15,1,25,49,-999999,-999999,0.6923,600,1,0,1,0,0,-999999,-999999,0,1,0,23,-999999,-999999
D072203090050050075,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,10,0,19,54,-999999,-999999,0.5,-999999,0.875,0,1,0,0,-999999,-999999,0,0,0,17,-999999,-999999
D072203090050050075,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,10,0,19,54,-999999,-999999,0.5,-999999,0.875,0,1,0,0,-999999,-999999,0,0,0,17,-999999,-999999
D072203090050050295,???????,2.02203E+17,3,-999999,1,0,96,0,-999999,21,0,10,54,4000,8000,0.5,-999999,1,0,1,1,0,-999999,-999999,0,0,6,22,-999999,-999999
D072203090050050295,???????,2.02203E+17,3,-999999,1,0,96,0,-999999,21,0,10,54,4000,8000,0.5,-999999,1,0,1,1,0,-999999,-999999,0,0,6,22,-999999,-999999
D072203090050060290,???????,2.02203E+17,0,-999999,1,0,334,0,-999999,9,0,29,30,7000,6000,0.7273,-999999,1,0,1,1,0,-999999,-999999,0,0,2,19,-999999,-999999
D072203090050060290,???????,2.02203E+17,0,-999999,1,0,334,0,-999999,9,0,29,30,7000,6000,0.7273,-999999,1,0,1,1,0,-999999,-999999,0,0,2,19,-999999,-999999
D072203090050060359,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,21,0,28,35,-999999,-999999,0.92,832,1,0,1,0,0,-999999,-999999,0,1,0,24,-999999,-999999
D072203090050070092,???????,2.02203E+17,1,-999999,0,0,161,0,-999999,17,0,25,35,3000,-999999,0.7273,-999999,1,0,1,1,0,-999999,-999999,0,0,1,17,-999999,-999999
D072203090050070092,???????,2.02203E+17,1,-999999,0,0,161,0,-999999,17,0,25,35,3000,-999999,0.7273,-999999,1,0,1,1,0,-999999,-999999,0,0,1,17,-999999,-999999
D072203090050070449,???????,2.02203E+17,0,-999999,1,0,90,1,-999999,20,0,9,19,3000,2000,0.75,-999999,1,0,1,1,0,-999999,-999999,0,0,9,27,-999999,-999999
D072203090050070449,???????,2.02203E+17,0,-999999,1,0,90,1,-999999,20,0,9,19,3000,2000,0.75,-999999,1,0,1,1,0,-999999,-999999,0,0,9,27,-999999,-999999
D072203090050070478,???????,2.02203E+17,0,1,0,0,-999999,0,10,28,1,46,84,3000,3000,0.8462,-999999,1,0,1,1,1,-999999,-999999,0,0,0,40,-999999,-999999
D072203090050070478,???????,2.02203E+17,0,1,0,0,-999999,0,10,28,1,46,84,3000,3000,0.8462,-999999,1,0,1,1,1,-999999,-999999,0,0,0,40,-999999,-999999
D072203100050031414,???????,2.02203E+17,0,-999999,-999999,0,104,0,30,30,7,14,53,-999999,-999999,0.9231,-999999,1,0,1,0,0,-999999,-999999,0,0,1,33,-999999,-999999
D072203100050031414,???????,2.02203E+17,0,-999999,-999999,0,104,0,30,30,7,14,53,-999999,-999999,0.9231,-999999,1,0,1,0,0,-999999,-999999,0,0,1,33,-999999,-999999
D072203100050031415,???????,2.02203E+17,0,-999999,-999999,0,154,0,-999999,16,0,4,9,-999999,-999999,1,-999999,1,0,1,1,0,-999999,-999999,0,0,2,16,-999999,-999999
D072203100050031415,???????,2.02203E+17,0,-999999,-999999,0,154,0,-999999,16,0,4,9,-999999,-999999,1,-999999,1,0,1,1,0,-999999,-999999,0,0,2,16,-999999,-999999
D072203100050050804,???????,2.02203E+17,0,-999999,0.8343,0,-999999,2,-999999,12,0,48,119,5000,43000,0.1667,-999999,0.8889,0,1,1,0,-999999,-999999,0,0,0,15,-999999,-999999
D072203100050050804,???????,2.02203E+17,0,-999999,0.8343,0,-999999,2,-999999,12,0,48,119,5000,43000,0.1667,-999999,0.8889,0,1,1,0,-999999,-999999,0,0,0,15,-999999,-999999
D072203100050050895,???????,2.02203E+17,1,-999999,-999999,0,-999999,0,39,27,1,61,99,-999999,-999999,0.6316,-999999,0.7895,0,1,0,0,-999999,-999999,0,0,0,44,-999999,-999999
D072203100050050895,???????,2.02203E+17,1,-999999,-999999,0,-999999,0,39,27,1,61,99,-999999,-999999,0.6316,-999999,0.7895,0,1,0,0,-999999,-999999,0,0,0,44,-999999,-999999
D072203100050060928,???????,2.02203E+17,0,2,1,1,181,1,1,19,1,38,50,4000,4000,0.7273,952,0.8182,0,1,1,0,1,-999999,0,1,1,34,1,-999999
D072203100050060928,???????,2.02203E+17,0,2,1,1,181,1,1,19,1,38,50,4000,4000,0.7273,952,0.8182,0,1,1,0,1,-999999,0,1,1,34,1,-999999
D072203100050061402,???????,2.02203E+17,3,-999999,0.9412,0,192,0,47,17,0,8,95,12000,20000,0,-999999,1,0,1,1,0,-999999,-999999,0,0,1,22,-999999,-999999
D072203100050061402,???????,2.02203E+17,3,-999999,0.9412,0,192,0,47,17,0,8,95,12000,20000,0,-999999,1,0,1,1,0,-999999,-999999,0,0,1,22,-999999,-999999
D072203100050061425,???????,2.02203E+17,2,-999999,-999999,0,59,0,-999999,38,0,76,35,-999999,-999999,0.8269,-999999,0.9615,0,1,1,0,-999999,-999999,0,0,6,54,-999999,-999999
D072203100050061425,???????,2.02203E+17,2,-999999,-999999,0,59,0,-999999,38,0,76,35,-999999,-999999,0.8269,-999999,0.9615,0,1,1,0,-999999,-999999,0,0,6,54,-999999,-999999
D072203110050080259,???????,2.02203E+17,0,-999999,-999999,0,6,0,-999999,17,0,87,58,-999999,-999999,0.8846,-999999,1,0,1,0,0,-999999,-999999,0,0,3,17,-999999,-999999
D072203110050080259,???????,2.02203E+17,0,-999999,-999999,0,6,0,-999999,17,0,87,58,-999999,-999999,0.8846,-999999,1,0,1,0,0,-999999,-999999,0,0,3,17,-999999,-999999
D072203110050080291,???????,2.02203E+17,1,-999999,-999999,0,-999999,0,-999999,17,0,4,18,-999999,-999999,1,-999999,1,0,1,0,0,-999999,-999999,0,0,0,20,-999999,-999999
D072203110050080291,???????,2.02203E+17,1,-999999,-999999,0,-999999,0,-999999,17,0,4,18,-999999,-999999,1,-999999,1,0,1,0,0,-999999,-999999,0,0,0,20,-999999,-999999
D072203110050090211,???????,2.02203E+17,0,-999999,-999999,0,170,0,-999999,15,0,16,11,-999999,-999999,0.9333,-999999,1,0,1,0,0,-999999,-999999,0,0,1,16,-999999,-999999
D072203110050090211,???????,2.02203E+17,0,-999999,-999999,0,170,0,-999999,15,0,16,11,-999999,-999999,0.9333,-999999,1,0,1,0,0,-999999,-999999,0,0,1,16,-999999,-999999
D072203110050090333,???????,2.02203E+17,0,-999999,0.7297,0,112,0,32,32,0,72,94,1,19000,0.4615,-999999,1,0,1,1,0,-999999,-999999,0,0,6,56,-999999,-999999
D072203110050090333,???????,2.02203E+17,0,-999999,0.7297,0,112,0,32,32,0,72,94,1,19000,0.4615,-999999,1,0,1,1,0,-999999,-999999,0,0,6,56,-999999,-999999
D072203110050090409,???????,2.02203E+17,0,-999999,-999999,0,9,0,-999999,22,0,15,14,-999999,-999999,0.1667,-999999,0.8333,0,1,0,0,-999999,-999999,0,0,2,26,-999999,-999999
D072203110050090409,???????,2.02203E+17,0,-999999,-999999,0,9,0,-999999,22,0,15,14,-999999,-999999,0.1667,-999999,0.8333,0,1,0,0,-999999,-999999,0,0,2,26,-999999,-999999
D072203110050090475,???????,2.02203E+17,1,-999999,-999999,0,147,0,29,37,1,100,45,-999999,-999999,0.8333,-999999,0.9167,0,1,0,0,-999999,-999999,0,0,2,63,-999999,-999999
D072203110050090475,???????,2.02203E+17,1,-999999,-999999,0,147,0,29,37,1,100,45,-999999,-999999,0.8333,-999999,0.9167,0,1,0,0,-999999,-999999,0,0,2,63,-999999,-999999
D072203110050090637,???????,2.02203E+17,7,-999999,0,0,-999999,0,-999999,32,0,34,81,-999999,-999999,0.5,-999999,0.9375,0,1,1,0,-999999,-999999,0,0,0,35,-999999,-999999
D072203110050090637,???????,2.02203E+17,7,-999999,0,0,-999999,0,-999999,32,0,34,81,-999999,-999999,0.5,-999999,0.9375,0,1,1,0,-999999,-999999,0,0,0,35,-999999,-999999
D072203110050100262,???????,2.02203E+17,2,-999999,-999999,0,-999999,0,-999999,20,0,50,32,-999999,-999999,0.8286,482,1,0,1,1,0,-999999,-999999,0,1,0,25,-999999,-999999
D072203110050100462,???????,2.02203E+17,0,-999999,0,0,132,0,-999999,11,0,6,11,10000,-999999,0.6,-999999,0.8,0,1,1,0,-999999,-999999,0,0,2,12,-999999,-999999
D072203110050100462,???????,2.02203E+17,0,-999999,0,0,132,0,-999999,11,0,6,11,10000,-999999,0.6,-999999,0.8,0,1,1,0,-999999,-999999,0,0,2,12,-999999,-999999
D072203110050100465,???????,2.02203E+17,0,-999999,-999999,0,256,0,-999999,24,0,23,46,-999999,-999999,0.6364,-999999,1,0,1,0,0,-999999,-999999,0,0,3,35,-999999,-999999
D072203110050100465,???????,2.02203E+17,0,-999999,-999999,0,256,0,-999999,24,0,23,46,-999999,-999999,0.6364,-999999,1,0,1,0,0,-999999,-999999,0,0,3,35,-999999,-999999
D072203110050101069,???????,2.02203E+17,0,-999999,0.8813,0,-999999,0,48,29,0,20,85,5000,42000,0.4545,542,0.9091,0,1,1,0,-999999,-999999,0,1,0,31,-999999,-999999
D072203110050101069,???????,2.02203E+17,0,-999999,0.8813,0,-999999,0,48,29,0,20,85,5000,42000,0.4545,542,0.9091,0,1,1,0,-999999,-999999,0,1,0,31,-999999,-999999
D072203110050101076,???????,2.02203E+17,2,-999999,1,0,220,1,-999999,26,0,35,117,35000,37000,0.7143,-999999,0.8571,0,1,1,0,-999999,-999999,0,0,6,56,-999999,-999999
D072203110050101076,???????,2.02203E+17,2,-999999,1,0,220,1,-999999,26,0,35,117,35000,37000,0.7143,-999999,0.8571,0,1,1,0,-999999,-999999,0,0,6,56,-999999,-999999
D072203110050101097,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,6,0,10,17,-999999,-999999,0.5,-999999,1,0,1,0,0,-999999,-999999,0,0,0,23,-999999,-999999
D072203110050101097,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,6,0,10,17,-999999,-999999,0.5,-999999,1,0,1,0,0,-999999,-999999,0,0,0,23,-999999,-999999
D072203110050110239,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,3,0,0,-999999,-999999,-999999,-999999,-999999,-999999,0,0,0,0,-999999,-999999,-999999,0,0,8,-999999,-999999
D072203110050110239,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,3,0,0,-999999,-999999,-999999,-999999,-999999,-999999,0,0,0,0,-999999,-999999,-999999,0,0,8,-999999,-999999
D072203110050110331,???????,2.02203E+17,0,-999999,1,0,166,0,-999999,30,0,93,34,5000,16000,0.9722,613.3333,1,0,1,1,0,-999999,-999999,0,1,7,43,-999999,-999999
D072203110050110331,???????,2.02203E+17,0,-999999,1,0,166,0,-999999,30,0,93,34,5000,16000,0.9722,613.3333,1,0,1,1,0,-999999,-999999,0,1,7,43,-999999,-999999
D072203110050110351,???????,2.02203E+17,1,1,1,0,50,0,9,30,1,28,101,-999999,25000,0.4286,-999999,1,0,1,1,0,-999999,-999999,0,0,11,33,-999999,-999999
D072203110050110351,???????,2.02203E+17,1,1,1,0,50,0,9,30,1,28,101,-999999,25000,0.4286,-999999,1,0,1,1,0,-999999,-999999,0,0,11,33,-999999,-999999
D072203110050110365,???????,2.02203E+17,1,-999999,-999999,0,-999999,0,-999999,40,0,49,38,-999999,-999999,0.9143,-999999,0.9714,0,1,0,0,-999999,-999999,0,0,0,50,-999999,-999999
D072203110050110365,???????,2.02203E+17,1,-999999,-999999,0,-999999,0,-999999,40,0,49,38,-999999,-999999,0.9143,-999999,0.9714,0,1,0,0,-999999,-999999,0,0,0,50,-999999,-999999
D072203110050110586,???????,2.02203E+17,0,-999999,1,0,5,1,-999999,37,0,24,44,8000,15000,0.9333,-999999,1,0,1,1,0,-999999,-999999,0,0,11,46,-999999,-999999
D072203110050110586,???????,2.02203E+17,0,-999999,1,0,5,1,-999999,37,0,24,44,8000,15000,0.9333,-999999,1,0,1,1,0,-999999,-999999,0,0,11,46,-999999,-999999
D072203110050120126,???????,2.02203E+17,0,-999999,-999999,0,2,0,-999999,26,0,10,67,-999999,-999999,0.625,-999999,1,0,1,1,0,-999999,-999999,0,0,8,29,-999999,-999999
D072203110050120126,???????,2.02203E+17,0,-999999,-999999,0,2,0,-999999,26,0,10,67,-999999,-999999,0.625,-999999,1,0,1,1,0,-999999,-999999,0,0,8,29,-999999,-999999
D072203110050120229,???????,2.02203E+17,2,-999999,0,0,120,0,51,22,0,5,73,6000,-999999,0.6667,-999999,1,0,1,1,0,-999999,-999999,0,0,2,24,-999999,-999999
D072203110050120229,???????,2.02203E+17,2,-999999,0,0,120,0,51,22,0,5,73,6000,-999999,0.6667,-999999,1,0,1,1,0,-999999,-999999,0,0,2,24,-999999,-999999
D072203110050120382,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,20,0,7,94,-999999,-999999,0.75,-999999,1,0,1,0,0,-999999,-999999,0,0,0,23,-999999,-999999
D072203110050120382,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,20,0,7,94,-999999,-999999,0.75,-999999,1,0,1,0,0,-999999,-999999,0,0,0,23,-999999,-999999
D072203110050120500,???????,2.02203E+17,1,-999999,1,0,66,0,-999999,41,0,41,54,8116,10000,0.75,-999999,0.9375,0,1,1,0,-999999,-999999,0,0,9,51,-999999,-999999
D072203110050120500,???????,2.02203E+17,1,-999999,1,0,66,0,-999999,41,0,41,54,8116,10000,0.75,-999999,0.9375,0,1,1,0,-999999,-999999,0,0,9,51,-999999,-999999
D072203110050120511,???????,2.02203E+17,0,-999999,-999999,0,199,0,-999999,11,0,20,33,-999999,-999999,0.6667,220,1,0,1,0,0,-999999,-999999,0,1,2,17,-999999,-999999
D072203110050120511,???????,2.02203E+17,0,-999999,-999999,0,199,0,-999999,11,0,20,33,-999999,-999999,0.6667,220,1,0,1,0,0,-999999,-999999,0,1,2,17,-999999,-999999
D072203110050120575,???????,2.02203E+17,1,-999999,-999999,0,8,0,-999999,14,0,3,10,-999999,-999999,0.5,-999999,1,0,1,0,0,-999999,-999999,0,0,2,21,-999999,-999999
D072203110050120575,???????,2.02203E+17,1,-999999,-999999,0,8,0,-999999,14,0,3,10,-999999,-999999,0.5,-999999,1,0,1,0,0,-999999,-999999,0,0,2,21,-999999,-999999
D072203120050080808,???????,2.02203E+17,1,-999999,-999999,0,53,0,-999999,12,0,3,9,-999999,-999999,0.6667,-999999,1,0,1,0,0,-999999,-999999,0,0,1,13,-999999,-999999
D072203120050080808,???????,2.02203E+17,1,-999999,-999999,0,53,0,-999999,12,0,3,9,-999999,-999999,0.6667,-999999,1,0,1,0,0,-999999,-999999,0,0,1,13,-999999,-999999
D072203120050081014,???????,2.02203E+17,3,-999999,0.8696,0,46,0,-999999,26,0,42,196,3000,20000,0.9565,-999999,1,0,1,1,0,-999999,-999999,0,0,1,50,-999999,-999999
D072203120050081014,???????,2.02203E+17,3,-999999,0.8696,0,46,0,-999999,26,0,42,196,3000,20000,0.9565,-999999,1,0,1,1,0,-999999,-999999,0,0,1,50,-999999,-999999
D072203120050081102,???????,3.46211E+20,0,-999999,1,0,246,0,49,15,0,33,65,4000,10000,0.375,-999999,1,0,1,1,0,-999999,-999999,,,,,-999999,-999999
D072203120050081102,???????,3.46211E+20,0,-999999,1,0,246,0,49,15,0,33,65,4000,10000,0.375,-999999,1,0,1,1,0,-999999,-999999,,,,,-999999,-999999
D072203120050081380,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,14,0,17,22,-999999,-999999,0.9412,-999999,1,0,1,0,0,-999999,-999999,0,0,0,27,-999999,-999999
D072203120050081380,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,14,0,17,22,-999999,-999999,0.9412,-999999,1,0,1,0,0,-999999,-999999,0,0,0,27,-999999,-999999
D072203120050090998,???????,2.02203E+17,0,-999999,1,0,-999999,0,-999999,15,0,78,45,13000,34000,0.3125,-999999,0.9375,0,1,1,0,-999999,-999999,0,0,0,17,-999999,-999999
D072203120050090998,???????,2.02203E+17,0,-999999,1,0,-999999,0,-999999,15,0,78,45,13000,34000,0.3125,-999999,0.9375,0,1,1,0,-999999,-999999,0,0,0,17,-999999,-999999
D072203120050091072,???????,2.02203E+17,2,-999999,-999999,0,163,0,-999999,33,0,51,35,-999999,-999999,0.8,-999999,1,0,1,0,0,-999999,-999999,0,0,4,50,-999999,-999999
D072203120050091072,???????,2.02203E+17,2,-999999,-999999,0,163,0,-999999,33,0,51,35,-999999,-999999,0.8,-999999,1,0,1,0,0,-999999,-999999,0,0,4,50,-999999,-999999
D072203120050091197,???????,2.02203E+17,0,-999999,0,0,-999999,0,-999999,19,0,13,108,2000,-999999,0.2857,-999999,1,0,1,1,0,-999999,-999999,0,0,0,19,-999999,-999999
D072203120050091295,???????,2.02203E+17,0,-999999,0,0,-999999,0,25,16,1,32,41,1,1,0.9355,-999999,0.9032,0,1,1,0,-999999,-999999,0,0,0,20,-999999,-999999
D072203120050091295,???????,2.02203E+17,0,-999999,0,0,-999999,0,25,16,1,32,41,1,1,0.9355,-999999,0.9032,0,1,1,0,-999999,-999999,0,0,0,20,-999999,-999999
D072203120050091338,???????,2.02203E+17,3,-999999,-999999,0,-999999,0,-999999,14,0,18,17,-999999,-999999,0.5455,-999999,0.9091,0,1,0,0,-999999,-999999,0,0,0,23,-999999,-999999
D072203120050091338,???????,2.02203E+17,3,-999999,-999999,0,-999999,0,-999999,14,0,18,17,-999999,-999999,0.5455,-999999,0.9091,0,1,0,0,-999999,-999999,0,0,0,23,-999999,-999999
D072203120050091398,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,22,0,17,43,-999999,-999999,0.9231,-999999,0.8462,0,1,0,0,-999999,-999999,0,0,0,26,-999999,-999999
D072203120050091398,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,22,0,17,43,-999999,-999999,0.9231,-999999,0.8462,0,1,0,0,-999999,-999999,0,0,0,26,-999999,-999999
D072203120050091461,???????,2.02203E+17,0,1,-999999,0,74,0,13,29,1,13,21,-999999,-999999,0.5714,-999999,0.7143,0,1,0,0,-999999,-999999,0,0,20,56,-999999,-999999
D072203120050091461,???????,2.02203E+17,0,1,-999999,0,74,0,13,29,1,13,21,-999999,-999999,0.5714,-999999,0.7143,0,1,0,0,-999999,-999999,0,0,20,56,-999999,-999999
D072203120050101284,???????,2.02203E+17,1,-999999,-999999,0,355,0,-999999,20,0,37,35,-999999,-999999,0.8333,-999999,0.8333,0,1,0,0,-999999,-999999,0,0,1,28,-999999,-999999
D072203120050101284,???????,2.02203E+17,1,-999999,-999999,0,355,0,-999999,20,0,37,35,-999999,-999999,0.8333,-999999,0.8333,0,1,0,0,-999999,-999999,0,0,1,28,-999999,-999999
D072203120050101509,???????,2.02203E+17,0,-999999,-999999,1,-999999,0,-999999,6,0,2,14,-999999,-999999,0.5,-999999,0.5,0,1,0,0,-999999,-999999,0,0,0,9,-999999,-999999
D072203120050101605,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,4,0,3,17,-999999,-999999,1,-999999,0.6667,0,1,0,0,-999999,-999999,0,0,0,5,-999999,-999999
D072203120050101605,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,4,0,3,17,-999999,-999999,1,-999999,0.6667,0,1,0,0,-999999,-999999,0,0,0,5,-999999,-999999
D072203120050101691,???????,2.02203E+17,1,-999999,1,0,140,2,-999999,16,0,11,33,20000,40000,0.2,-999999,0.8,0,1,1,0,-999999,-999999,0,0,5,17,-999999,-999999
D072203120050101691,???????,2.02203E+17,1,-999999,1,0,140,2,-999999,16,0,11,33,20000,40000,0.2,-999999,0.8,0,1,1,0,-999999,-999999,0,0,5,17,-999999,-999999
D072203120050101768,???????,2.02203E+17,3,-999999,0.7143,0,92,1,-999999,32,0,17,138,-999999,12500,0.25,-999999,1,0,1,1,0,-999999,-999999,0,0,2,42,-999999,-999999
D072203120050101768,???????,2.02203E+17,3,-999999,0.7143,0,92,1,-999999,32,0,17,138,-999999,12500,0.25,-999999,1,0,1,1,0,-999999,-999999,0,0,2,42,-999999,-999999
D072203120050110892,???????,2.02203E+17,6,-999999,-999999,0,-999999,0,-999999,26,0,52,56,-999999,-999999,0.5652,-999999,0.8696,0,1,0,0,-999999,-999999,0,0,0,41,-999999,-999999
D072203120050110892,???????,2.02203E+17,6,-999999,-999999,0,-999999,0,-999999,26,0,52,56,-999999,-999999,0.5652,-999999,0.8696,0,1,0,0,-999999,-999999,0,0,0,41,-999999,-999999
D072203120050110898,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,20,0,62,45,-999999,-999999,0.8333,-999999,1,0,1,0,0,-999999,-999999,0,0,0,32,-999999,-999999
D072203120050110898,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,20,0,62,45,-999999,-999999,0.8333,-999999,1,0,1,0,0,-999999,-999999,0,0,0,32,-999999,-999999
D072203120050111213,???????,2.02203E+17,1,-999999,-999999,0,119,0,-999999,17,0,14,36,-999999,-999999,0.6667,-999999,1,0,1,0,0,-999999,-999999,0,0,3,28,-999999,-999999
D072203120050111213,???????,2.02203E+17,1,-999999,-999999,0,119,0,-999999,17,0,14,36,-999999,-999999,0.6667,-999999,1,0,1,0,0,-999999,-999999,0,0,3,28,-999999,-999999
D072203120050111216,???????,2.02203E+17,0,-999999,-999999,0,59,0,-999999,27,0,36,23,-999999,-999999,0.7308,-999999,0.8077,0,1,0,0,-999999,-999999,0,0,5,42,-999999,-999999
D072203120050111216,???????,2.02203E+17,0,-999999,-999999,0,59,0,-999999,27,0,36,23,-999999,-999999,0.7308,-999999,0.8077,0,1,0,0,-999999,-999999,0,0,5,42,-999999,-999999
D072203120050111267,???????,2.02203E+17,1,-999999,-999999,0,113,0,-999999,18,0,9,34,-999999,-999999,1,-999999,1,0,1,0,0,-999999,-999999,0,0,1,30,-999999,-999999
D072203120050111267,???????,2.02203E+17,1,-999999,-999999,0,113,0,-999999,18,0,9,34,-999999,-999999,1,-999999,1,0,1,0,0,-999999,-999999,0,0,1,30,-999999,-999999
D072203120050120745,???????,2.02203E+17,1,1,-999999,0,40,0,22,10,1,11,30,-999999,-999999,1,-999999,1,0,1,0,0,-999999,-999999,0,0,1,16,-999999,-999999
D072203120050120745,???????,2.02203E+17,1,1,-999999,0,40,0,22,10,1,11,30,-999999,-999999,1,-999999,1,0,1,0,0,-999999,-999999,0,0,1,16,-999999,-999999
D072203120050120746,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,17,0,30,20,-999999,-999999,0.625,-999999,1,0,1,0,0,-999999,-999999,0,0,0,27,-999999,-999999
D072203120050120746,???????,2.02203E+17,0,-999999,-999999,0,-999999,0,-999999,17,0,30,20,-999999,-999999,0.625,-999999,1,0,1,0,0,-999999,-999999,0,0,0,27,-999999,-999999
D072203120050120747,???????,2.02203E+17,0,-999999,0.3849,0,101,1,44,12,4,11,87,2000,3007,0.5,600,1,0,1,1,0,-999999,-999999,0,1,4,16,-999999,-999999
D072203120050120747,???????,2.02203E+17,0,-999999,0.3849,0,101,1,44,12,4,11,87,2000,3007,0.5,600,1,0,1,1,0,-999999,-999999,0,1,4,16,-999999,-999999
