"BP_APPL_SEQ","LOAN_TYPE_NAME","source_appl_seq","X135","X145","X139","X134","X136","X140","X143","X152","X141","X155","X153","X029","X114","X137","X150","X138","X142","X131","X132","X133","X016","X017","X172","X171","X170","X169","X016","X017"
"D072203120050091461","萨摩耶有限担保","202203120455436639","0","1","-999999.000000","0","74","0","13","29","1","13","21","-999999.00","-999999.00","0.571400","-999999.0000","0.714300","0","1","0","0","-999999","-999999","0","0","20","56","-999999","-999999"
"D072203120050101284","萨摩耶无限担保","202203120453989540","1","-999999","-999999.000000","0","355","0","-999999","20","0","37","35","-999999.00","-999999.00","0.833300","-999999.0000","0.833300","0","1","0","0","-999999","-999999","0","0","1","28","-999999","-999999"
"D072203120050101284","萨摩耶有限担保","202203120453989540","1","-999999","-999999.000000","0","355","0","-999999","20","0","37","35","-999999.00","-999999.00","0.833300","-999999.0000","0.833300","0","1","0","0","-999999","-999999","0","0","1","28","-999999","-999999"
"D072203120050101509","萨摩耶有限担保","202203120455429756","0","-999999","-999999.000000","1","-999999","0","-999999","6","0","2","14","-999999.00","-999999.00","0.500000","-999999.0000","0.500000","0","1","0","0","-999999","-999999","0","0","0","9","-999999","-999999"
"D072203120050101605","萨摩耶无限担保","202203120455431959","0","-999999","-999999.000000","0","-999999","0","-999999","4","0","3","17","-999999.00","-999999.00","1.000000","-999999.0000","0.666700","0","1","0","0","-999999","-999999","0","0","0","5","-999999","-999999"
"D072203120050101605","萨摩耶有限担保","202203120455431959","0","-999999","-999999.000000","0","-999999","0","-999999","4","0","3","17","-999999.00","-999999.00","1.000000","-999999.0000","0.666700","0","1","0","0","-999999","-999999","0","0","0","5","-999999","-999999"
"D072203120050101691","萨摩耶无限担保","202203120455433815","1","-999999","1.000000","0","140","2","-999999","16","0","11","33","20000.00","40000.00","0.200000","-999999.0000","0.800000","0","1","1","0","-999999","-999999","0","0","5","17","-999999","-999999"
"D072203120050101691","萨摩耶有限担保","202203120455433815","1","-999999","1.000000","0","140","2","-999999","16","0","11","33","20000.00","40000.00","0.200000","-999999.0000","0.800000","0","1","1","0","-999999","-999999","0","0","5","17","-999999","-999999"
"D072203120050101768","萨摩耶无限担保","202203120455435780","3","-999999","0.714300","0","92","1","-999999","32","0","17","138","-999999.00","12500.00","0.250000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","2","42","-999999","-999999"
"D072203120050101768","萨摩耶有限担保","202203120455435780","3","-999999","0.714300","0","92","1","-999999","32","0","17","138","-999999.00","12500.00","0.250000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","2","42","-999999","-999999"
"D072203120050110892","萨摩耶无限担保","202203120453987853","6","-999999","-999999.000000","0","-999999","0","-999999","26","0","52","56","-999999.00","-999999.00","0.565200","-999999.0000","0.869600","0","1","0","0","-999999","-999999","0","0","0","41","-999999","-999999"
"D072203120050110892","萨摩耶有限担保","202203120453987853","6","-999999","-999999.000000","0","-999999","0","-999999","26","0","52","56","-999999.00","-999999.00","0.565200","-999999.0000","0.869600","0","1","0","0","-999999","-999999","0","0","0","41","-999999","-999999"
"D072203120050110898","萨摩耶无限担保","202203120453989382","0","-999999","-999999.000000","0","-999999","0","-999999","20","0","62","45","-999999.00","-999999.00","0.833300","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","32","-999999","-999999"
"D072203120050110898","萨摩耶有限担保","202203120453989382","0","-999999","-999999.000000","0","-999999","0","-999999","20","0","62","45","-999999.00","-999999.00","0.833300","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","32","-999999","-999999"
"D072203120050111213","萨摩耶无限担保","202203120455431004","1","-999999","-999999.000000","0","119","0","-999999","17","0","14","36","-999999.00","-999999.00","0.666700","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","3","28","-999999","-999999"
"D072203120050111213","萨摩耶有限担保","202203120455431004","1","-999999","-999999.000000","0","119","0","-999999","17","0","14","36","-999999.00","-999999.00","0.666700","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","3","28","-999999","-999999"
"D072203120050111216","萨摩耶无限担保","202203120455431215","0","-999999","-999999.000000","0","59","0","-999999","27","0","36","23","-999999.00","-999999.00","0.730800","-999999.0000","0.807700","0","1","0","0","-999999","-999999","0","0","5","42","-999999","-999999"
"D072203120050111216","萨摩耶有限担保","202203120455431215","0","-999999","-999999.000000","0","59","0","-999999","27","0","36","23","-999999.00","-999999.00","0.730800","-999999.0000","0.807700","0","1","0","0","-999999","-999999","0","0","5","42","-999999","-999999"
"D072203120050111267","萨摩耶无限担保","202203120455432268","1","-999999","-999999.000000","0","113","0","-999999","18","0","9","34","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","1","30","-999999","-999999"
"D072203120050111267","萨摩耶有限担保","202203120455432268","1","-999999","-999999.000000","0","113","0","-999999","18","0","9","34","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","1","30","-999999","-999999"
"D072203120050120745","萨摩耶无限担保","202203120453987852","1","1","-999999.000000","0","40","0","22","10","1","11","30","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","1","16","-999999","-999999"
"D072203120050120745","萨摩耶有限担保","202203120453987852","1","1","-999999.000000","0","40","0","22","10","1","11","30","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","1","16","-999999","-999999"
"D072203120050120746","萨摩耶无限担保","202203120453987855","0","-999999","-999999.000000","0","-999999","0","-999999","17","0","30","20","-999999.00","-999999.00","0.625000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","27","-999999","-999999"
"D072203120050120746","萨摩耶有限担保","202203120453987855","0","-999999","-999999.000000","0","-999999","0","-999999","17","0","30","20","-999999.00","-999999.00","0.625000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","27","-999999","-999999"
"D072203120050120747","萨摩耶无限担保","202203120453987888","0","-999999","0.384900","0","101","1","44","12","4","11","87","2000.00","3007.00","0.500000","600.0000","1.000000","0","1","1","0","-999999","-999999","0","1","4","16","-999999","-999999"
"D072203120050120747","萨摩耶有限担保","202203120453987888","0","-999999","0.384900","0","101","1","44","12","4","11","87","2000.00","3007.00","0.500000","600.0000","1.000000","0","1","1","0","-999999","-999999","0","1","4","16","-999999","-999999"
"D072203120050120835","萨摩耶无限担保","202203120455425815","3","1","1.000000","1","263","0","4","19","1","34","120","3000.00","38000.00","0.466700","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","2","31","-999999","-999999"
"D072203120050120835","萨摩耶有限担保","202203120455425815","3","1","1.000000","1","263","0","4","19","1","34","120","3000.00","38000.00","0.466700","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","2","31","-999999","-999999"
"D072203120050120862","萨摩耶无限担保","202203120455426357","0","1","-999999.000000","1","-999999","0","14","13","1","25","44","-999999.00","-999999.00","0.739100","-999999.0000","0.826100","0","1","0","0","-999999","-999999","0","0","0","13","-999999","-999999"
"D072203120050120862","萨摩耶有限担保","202203120455426357","0","1","-999999.000000","1","-999999","0","14","13","1","25","44","-999999.00","-999999.00","0.739100","-999999.0000","0.826100","0","1","0","0","-999999","-999999","0","0","0","13","-999999","-999999"
"D072203120050120965","萨摩耶有限担保","202203120455429159","0","-999999","0.862500","0","-999999","1","36","5","0","46","173","32000.00","32000.00","0.250000","822.0000","1.000000","0","1","1","1","-999999","-999999","0","1","0","5","-999999","-999999"
"D072203120050121113","萨摩耶无限担保","202203120455432971","0","-999999","-999999.000000","0","522","0","-999999","11","0","33","38","-999999.00","-999999.00","0.666700","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","1","20","-999999","-999999"
"D072203120050121113","萨摩耶有限担保","202203120455432971","0","-999999","-999999.000000","0","522","0","-999999","11","0","33","38","-999999.00","-999999.00","0.666700","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","1","20","-999999","-999999"
"D072203120050121192","萨摩耶无限担保","202203120455435263","0","1","1.000000","0","139","0","15","4","0","10","32","6000.00","6000.00","0.714300","-999999.0000","1.000000","1","1","1","0","-999999","-999999","0","0","1","12","-999999","-999999"
"D072203120050121192","萨摩耶有限担保","202203120455435263","0","1","1.000000","0","139","0","15","4","0","10","32","6000.00","6000.00","0.714300","-999999.0000","1.000000","1","1","1","0","-999999","-999999","0","0","1","12","-999999","-999999"
"D072203130050081943","萨摩耶无限担保","202203130456885446","6","-999999","0.823000","0","-999999","0","-999999","57","0","49","177","1.00","14000.00","0.333300","1400.0000","0.933300","0","1","1","0","-999999","-999999","0","1","0","85","-999999","-999999"
"D072203130050081943","萨摩耶有限担保","202203130456885446","6","-999999","0.823000","0","-999999","0","-999999","57","0","49","177","1.00","14000.00","0.333300","1400.0000","0.933300","0","1","1","0","-999999","-999999","0","1","0","85","-999999","-999999"
"D072203130050082073","萨摩耶无限担保","202203130456888468","0","-999999","0.000000","0","-999999","0","-999999","17","0","15","78","-999999.00","-999999.00","0.636400","-999999.0000","0.909100","0","1","1","0","-999999","-999999","0","0","0","18","-999999","-999999"
"D072203130050082073","萨摩耶有限担保","202203130456888468","0","-999999","0.000000","0","-999999","0","-999999","17","0","15","78","-999999.00","-999999.00","0.636400","-999999.0000","0.909100","0","1","1","0","-999999","-999999","0","0","0","18","-999999","-999999"
"D072203130050082092","萨摩耶无限担保","202203130456888876","0","-999999","-999999.000000","0","-999999","0","-999999","18","0","29","41","-999999.00","-999999.00","0.722200","-999999.0000","0.833300","0","1","0","0","-999999","-999999","0","0","0","24","-999999","-999999"
"D072203130050082092","萨摩耶有限担保","202203130456888876","0","-999999","-999999.000000","0","-999999","0","-999999","18","0","29","41","-999999.00","-999999.00","0.722200","-999999.0000","0.833300","0","1","0","0","-999999","-999999","0","0","0","24","-999999","-999999"
"D072203130050091564","萨摩耶无限担保","202203130455439681","0","-999999","1.000000","1","75","0","25","24","0","26","158","5000.00","12017.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","17","32","-999999","-999999"
"D072203130050091564","萨摩耶有限担保","202203130455439681","0","-999999","1.000000","1","75","0","25","24","0","26","158","5000.00","12017.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","17","32","-999999","-999999"
"D072203130050091632","萨摩耶无限担保","202203130456876597","0","-999999","-999999.000000","0","-999999","0","-999999","14","0","20","17","-999999.00","-999999.00","0.625000","748.0000","0.875000","0","1","0","0","-999999","-999999","0","1","0","14","-999999","-999999"
"D072203130050091632","萨摩耶有限担保","202203130456876597","0","-999999","-999999.000000","0","-999999","0","-999999","14","0","20","17","-999999.00","-999999.00","0.625000","748.0000","0.875000","0","1","0","0","-999999","-999999","0","1","0","14","-999999","-999999"
"D072203130050091746","萨摩耶无限担保","202203130456880110","3","-999999","1.000000","0","148","4","51","33","0","41","80","1.00","30000.00","0.714300","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","3","42","-999999","-999999"
"D072203130050091746","萨摩耶有限担保","202203130456880110","3","-999999","1.000000","0","148","4","51","33","0","41","80","1.00","30000.00","0.714300","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","3","42","-999999","-999999"
"D072203130050091971","萨摩耶无限担保","202203130456887266","0","-999999","-999999.000000","0","-999999","0","-999999","9","0","41","61","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","11","-999999","-999999"
"D072203130050091971","萨摩耶有限担保","202203130456887266","0","-999999","-999999.000000","0","-999999","0","-999999","9","0","41","61","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","11","-999999","-999999"
"D072203130050092001","萨摩耶无限担保","202203130456887620","2","-999999","0.987000","0","72","0","-999999","33","0","37","94","3000.00","72800.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","6","48","-999999","-999999"
"D072203130050092001","萨摩耶有限担保","202203130456887620","2","-999999","0.987000","0","72","0","-999999","33","0","37","94","3000.00","72800.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","6","48","-999999","-999999"
"D072203130050102200","萨摩耶无限担保","202203130456885653","0","1","1.000000","0","-999999","0","14","9","0","63","164","-999999.00","17000.00","0.666700","306.0000","1.000000","1","1","1","0","-999999","-999999","0","1","0","20","-999999","-999999"
"D072203130050102200","萨摩耶有限担保","202203130456885653","0","1","1.000000","0","-999999","0","14","9","0","63","164","-999999.00","17000.00","0.666700","306.0000","1.000000","1","1","1","0","-999999","-999999","0","1","0","20","-999999","-999999"
"D072203130050102287","萨摩耶无限担保","202203130456887954","1","-999999","-999999.000000","0","-999999","0","-999999","11","0","28","65","-999999.00","-999999.00","0.100000","-999999.0000","0.700000","0","1","0","0","-999999","-999999","0","0","0","14","-999999","-999999"
"D072203130050102287","萨摩耶有限担保","202203130456887954","1","-999999","-999999.000000","0","-999999","0","-999999","11","0","28","65","-999999.00","-999999.00","0.100000","-999999.0000","0.700000","0","1","0","0","-999999","-999999","0","0","0","14","-999999","-999999"
"D072203130050111541","萨摩耶无限担保","202203130456876389","0","-999999","-999999.000000","0","-999999","0","-999999","9","0","9","29","-999999.00","-999999.00","0.333300","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","9","-999999","-999999"
"D072203130050111541","萨摩耶有限担保","202203130456876389","0","-999999","-999999.000000","0","-999999","0","-999999","9","0","9","29","-999999.00","-999999.00","0.333300","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","9","-999999","-999999"
"D072203130050111709","萨摩耶无限担保","202203130456882217","0","-999999","1.000000","0","433","1","-999999","23","0","22","23","6000.00","6000.00","0.809500","-999999.0000","0.904800","0","1","1","0","-999999","-999999","0","0","6","30","-999999","-999999"
"D072203130050111709","萨摩耶有限担保","202203130456882217","0","-999999","1.000000","0","433","1","-999999","23","0","22","23","6000.00","6000.00","0.809500","-999999.0000","0.904800","0","1","1","0","-999999","-999999","0","0","6","30","-999999","-999999"
"D072203130050111752","萨摩耶无限担保","202203130456883395","0","-999999","1.000000","0","549","0","32","27","1","102","131","30000.00","43630.00","0.545500","465.0000","0.954500","0","1","1","0","-999999","-999999","0","1","2","54","-999999","-999999"
"D072203130050111752","萨摩耶有限担保","202203130456883395","0","-999999","1.000000","0","549","0","32","27","1","102","131","30000.00","43630.00","0.545500","465.0000","0.954500","0","1","1","0","-999999","-999999","0","1","2","54","-999999","-999999"
"D072203130050111826","萨摩耶无限担保","202203130456885267","0","-999999","1.000000","0","345","0","-999999","14","0","41","35","2000.00","20000.00","0.880000","-999999.0000","0.960000","0","1","1","0","-999999","-999999","0","0","6","22","-999999","-999999"
"D072203130050111826","萨摩耶有限担保","202203130456885267","0","-999999","1.000000","0","345","0","-999999","14","0","41","35","2000.00","20000.00","0.880000","-999999.0000","0.960000","0","1","1","0","-999999","-999999","0","0","6","22","-999999","-999999"
"D072203130050111926","萨摩耶无限担保","202203130456888436","0","-999999","1.000000","0","-999999","0","-999999","11","0","44","41","13000.00","13000.00","0.888900","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","0","13","-999999","-999999"
"D072203130050111926","萨摩耶有限担保","202203130456888436","0","-999999","1.000000","0","-999999","0","-999999","11","0","44","41","13000.00","13000.00","0.888900","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","0","13","-999999","-999999"
"D072203130050121383","萨摩耶无限担保","202203130455439654","1","-999999","-999999.000000","0","104","1","-999999","32","0","58","36","-999999.00","0.00","0.926800","-999999.0000","0.926800","0","1","1","0","-999999","-999999","0","0","5","43","-999999","-999999"
"D072203130050121383","萨摩耶有限担保","202203130455439654","1","-999999","-999999.000000","0","104","1","-999999","32","0","58","36","-999999.00","0.00","0.926800","-999999.0000","0.926800","0","1","1","0","-999999","-999999","0","0","5","43","-999999","-999999"
"D072203130050121384","萨摩耶无限担保","202203130455439655","0","-999999","-999999.000000","0","-999999","0","34","21","1","71","66","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","31","-999999","-999999"
"D072203130050121384","萨摩耶有限担保","202203130455439655","0","-999999","-999999.000000","0","-999999","0","34","21","1","71","66","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","31","-999999","-999999"
"D072203130050121471","萨摩耶无限担保","202203130456878216","0","-999999","1.000000","0","634","1","-999999","23","0","57","31","5000.00","5000.00","0.150000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","2","36","-999999","-999999"
"D072203130050121471","萨摩耶有限担保","202203130456878216","0","-999999","1.000000","0","634","1","-999999","23","0","57","31","5000.00","5000.00","0.150000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","2","36","-999999","-999999"
"D072203130050121521","萨摩耶无限担保","346211314226856771584","0","-999999","-999999.000000","0","-999999","0","-999999","21","0","61","42","-999999.00","-999999.00","0.950000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","","","","","-999999","-999999"
"D072203130050121521","萨摩耶有限担保","346211314226856771584","0","-999999","-999999.000000","0","-999999","0","-999999","21","0","61","42","-999999.00","-999999.00","0.950000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","","","","","-999999","-999999"
"D072203140050082226","萨摩耶无限担保","202203140456890476","6","-999999","-999999.000000","0","-999999","0","-999999","22","0","35","23","-999999.00","-999999.00","0.375000","-999999.0000","0.875000","0","1","0","0","-999999","-999999","0","0","0","41","-999999","-999999"
"D072203140050082226","萨摩耶有限担保","202203140456890476","6","-999999","-999999.000000","0","-999999","0","-999999","22","0","35","23","-999999.00","-999999.00","0.375000","-999999.0000","0.875000","0","1","0","0","-999999","-999999","0","0","0","41","-999999","-999999"
"D072203140050082227","萨摩耶无限担保","202203140456890475","0","-999999","-999999.000000","0","-999999","0","-999999","7","0","4","9","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","7","-999999","-999999"
"D072203140050082227","萨摩耶有限担保","202203140456890475","0","-999999","-999999.000000","0","-999999","0","-999999","7","0","4","9","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","7","-999999","-999999"
"D072203140050082324","萨摩耶无限担保","202203140458367272","1","-999999","0.913700","0","124","1","-999999","28","0","33","107","2000.00","50000.00","0.571400","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","7","49","-999999","-999999"
"D072203140050082324","萨摩耶有限担保","202203140458367272","1","-999999","0.913700","0","124","1","-999999","28","0","33","107","2000.00","50000.00","0.571400","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","7","49","-999999","-999999"
"D072203140050082424","萨摩耶无限担保","202203140458369320","0","-999999","-999999.000000","0","542","0","-999999","6","0","3","35","-999999.00","-999999.00","0.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","1","9","-999999","-999999"
"D072203140050082424","萨摩耶有限担保","202203140458369320","0","-999999","-999999.000000","0","542","0","-999999","6","0","3","35","-999999.00","-999999.00","0.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","1","9","-999999","-999999"
"D072203140050082468","萨摩耶无限担保","202203140458369666","0","-999999","1.000000","0","264","1","-999999","47","0","62","38","4000.00","4000.00","0.785700","836.0000","1.000000","0","1","1","0","-999999","-999999","0","1","6","70","-999999","-999999"
"D072203140050082468","萨摩耶有限担保","202203140458369666","0","-999999","1.000000","0","264","1","-999999","47","0","62","38","4000.00","4000.00","0.785700","836.0000","1.000000","0","1","1","0","-999999","-999999","0","1","6","70","-999999","-999999"
"D072203140050082678","萨摩耶无限担保","202203140458371812","1","-999999","0.636400","0","-999999","0","29","33","1","116","174","1000.00","20000.00","0.678600","1342.0000","0.910700","0","1","1","0","-999999","-999999","0","1","0","61","-999999","-999999"
"D072203140050082678","萨摩耶有限担保","202203140458371812","1","-999999","0.636400","0","-999999","0","29","33","1","116","174","1000.00","20000.00","0.678600","1342.0000","0.910700","0","1","1","0","-999999","-999999","0","1","0","61","-999999","-999999"
"D072203140050082685","萨摩耶无限担保","202203140458371876","0","-999999","0.166700","0","308","0","-999999","9","0","27","47","5000.00","5000.00","0.833300","-999999.0000","0.944400","0","1","1","0","-999999","-999999","0","0","4","11","-999999","-999999"
"D072203140050082685","萨摩耶有限担保","202203140458371876","0","-999999","0.166700","0","308","0","-999999","9","0","27","47","5000.00","5000.00","0.833300","-999999.0000","0.944400","0","1","1","0","-999999","-999999","0","0","4","11","-999999","-999999"
"D072203140050092203","萨摩耶无限担保","202203140456890474","0","2","-999999.000000","0","-999999","0","10","19","1","96","39","-999999.00","-999999.00","0.750000","-999999.0000","0.875000","0","1","0","0","-999999","-999999","0","0","0","20","-999999","-999999"
"D072203140050092203","萨摩耶有限担保","202203140456890474","0","2","-999999.000000","0","-999999","0","10","19","1","96","39","-999999.00","-999999.00","0.750000","-999999.0000","0.875000","0","1","0","0","-999999","-999999","0","0","0","20","-999999","-999999"
"D072203140050092204","萨摩耶无限担保","346205147757882187777","0","-999999","1.000000","1","-999999","0","35","36","0","67","134","3000.00","60000.00","0.037000","1920.0000","0.888900","0","1","1","0","-999999","-999999","","","","","-999999","-999999"
"D072203140050092204","萨摩耶有限担保","346205147757882187777","0","-999999","1.000000","1","-999999","0","35","36","0","67","134","3000.00","60000.00","0.037000","1920.0000","0.888900","0","1","1","0","-999999","-999999","","","","","-999999","-999999"
"D072203140050092666","萨摩耶无限担保","202203140458371260","0","-999999","-999999.000000","0","14","0","-999999","29","0","29","19","-999999.00","-999999.00","0.850000","-999999.0000","0.900000","0","1","0","0","-999999","-999999","0","0","3","33","-999999","-999999"
"D072203140050092666","萨摩耶有限担保","202203140458371260","0","-999999","-999999.000000","0","14","0","-999999","29","0","29","19","-999999.00","-999999.00","0.850000","-999999.0000","0.900000","0","1","0","0","-999999","-999999","0","0","3","33","-999999","-999999"
"D072203140050102444","萨摩耶无限担保","202203140456890515","0","-999999","0.000000","0","18","0","-999999","11","0","16","44","-999999.00","-999999.00","0.700000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","1","12","-999999","-999999"
"D072203140050102444","萨摩耶有限担保","202203140456890515","0","-999999","0.000000","0","18","0","-999999","11","0","16","44","-999999.00","-999999.00","0.700000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","1","12","-999999","-999999"
"D072203140050102486","萨摩耶无限担保","202203140456929005","1","1","1.000000","1","440","0","14","16","0","38","45","-999999.00","30000.00","0.333300","-999999.0000","0.833300","1","1","1","0","-999999","-999999","0","0","1","20","-999999","-999999"
"D072203140050102486","萨摩耶有限担保","202203140456929005","1","1","1.000000","1","440","0","14","16","0","38","45","-999999.00","30000.00","0.333300","-999999.0000","0.833300","1","1","1","0","-999999","-999999","0","0","1","20","-999999","-999999"
"D072203140050102490","萨摩耶无限担保","202203140458365537","1","-999999","-999999.000000","0","-999999","0","-999999","10","0","14","25","-999999.00","-999999.00","0.625000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","11","-999999","-999999"
"D072203140050102490","萨摩耶有限担保","202203140458365537","1","-999999","-999999.000000","0","-999999","0","-999999","10","0","14","25","-999999.00","-999999.00","0.625000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","11","-999999","-999999"
"D072203140050102548","萨摩耶无限担保","202203140458367609","0","-999999","-999999.000000","0","471","0","-999999","25","0","17","37","-999999.00","-999999.00","0.636400","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","1","40","-999999","-999999"
"D072203140050102548","萨摩耶有限担保","202203140458367609","0","-999999","-999999.000000","0","471","0","-999999","25","0","17","37","-999999.00","-999999.00","0.636400","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","1","40","-999999","-999999"
"D072203140050102572","萨摩耶无限担保","202203140458368225","0","-999999","1.000000","0","66","0","30","19","0","10","42","3000.00","16000.00","0.833300","-999999.0000","0.833300","0","1","1","0","-999999","-999999","0","0","10","37","-999999","-999999"
"D072203140050102572","萨摩耶有限担保","202203140458368225","0","-999999","1.000000","0","66","0","30","19","0","10","42","3000.00","16000.00","0.833300","-999999.0000","0.833300","0","1","1","0","-999999","-999999","0","0","10","37","-999999","-999999"
"D072203140050102771","萨摩耶无限担保","202203140458370552","0","-999999","1.000000","0","606","0","-999999","21","0","32","43","10000.00","10000.00","0.821400","-999999.0000","0.821400","0","1","1","0","-999999","-999999","0","0","1","27","-999999","-999999"
"D072203140050102771","萨摩耶有限担保","202203140458370552","0","-999999","1.000000","0","606","0","-999999","21","0","32","43","10000.00","10000.00","0.821400","-999999.0000","0.821400","0","1","1","0","-999999","-999999","0","0","1","27","-999999","-999999"
"D072203140050102851","萨摩耶无限担保","202203140458371481","1","-999999","-999999.000000","0","702","0","-999999","12","0","14","21","-999999.00","-999999.00","0.600000","-999999.0000","0.400000","0","1","0","0","-999999","-999999","0","0","1","17","-999999","-999999"
"D072203140050102851","萨摩耶有限担保","202203140458371481","1","-999999","-999999.000000","0","702","0","-999999","12","0","14","21","-999999.00","-999999.00","0.600000","-999999.0000","0.400000","0","1","0","0","-999999","-999999","0","0","1","17","-999999","-999999"
"D072203140050102861","萨摩耶无限担保","202203140458371578","0","-999999","-999999.000000","0","117","0","-999999","26","0","75","52","-999999.00","-999999.00","0.642900","-999999.0000","0.928600","0","1","0","0","-999999","-999999","0","0","1","34","-999999","-999999"
"D072203140050102861","萨摩耶有限担保","202203140458371578","0","-999999","-999999.000000","0","117","0","-999999","26","0","75","52","-999999.00","-999999.00","0.642900","-999999.0000","0.928600","0","1","0","0","-999999","-999999","0","0","1","34","-999999","-999999"
"D072203140050103015","萨摩耶无限担保","202203140458373705","2","1","1.000000","0","262","0","21","12","0","97","101","1.00","50000.00","0.800000","-999999.0000","0.933300","1","1","1","0","-999999","-999999","0","0","2","35","-999999","-999999"
"D072203140050103015","萨摩耶有限担保","202203140458373705","2","1","1.000000","0","262","0","21","12","0","97","101","1.00","50000.00","0.800000","-999999.0000","0.933300","1","1","1","0","-999999","-999999","0","0","2","35","-999999","-999999"
"D072203140050112054","萨摩耶无限担保","11164324221039159655","1","-999999","-999999.000000","0","-999999","0","-999999","23","0","135","64","-999999.00","-999999.00","0.860000","378.0000","0.980000","0","1","0","0","-999999","-999999","","","","","-999999","-999999"
"D072203140050112054","萨摩耶有限担保","11164324221039159655","1","-999999","-999999.000000","0","-999999","0","-999999","23","0","135","64","-999999.00","-999999.00","0.860000","378.0000","0.980000","0","1","0","0","-999999","-999999","","","","","-999999","-999999"
"D072203140050112233","萨摩耶无限担保","202203140458368514","0","1","-999999.000000","0","281","0","10","20","1","4","11","-999999.00","-999999.00","0.750000","-999999.0000","0.750000","0","1","0","0","-999999","-999999","0","0","4","22","-999999","-999999"
"D072203140050112233","萨摩耶有限担保","202203140458368514","0","1","-999999.000000","0","281","0","10","20","1","4","11","-999999.00","-999999.00","0.750000","-999999.0000","0.750000","0","1","0","0","-999999","-999999","0","0","4","22","-999999","-999999"
"D072203140050112603","萨摩耶无限担保","202203140458372761","0","-999999","0.961500","0","-999999","2","44","11","0","22","196","1.00","68000.00","0.666700","-999999.0000","0.944400","0","1","1","0","-999999","-999999","0","0","0","12","-999999","-999999"
"D072203140050112603","萨摩耶有限担保","202203140458372761","0","-999999","0.961500","0","-999999","2","44","11","0","22","196","1.00","68000.00","0.666700","-999999.0000","0.944400","0","1","1","0","-999999","-999999","0","0","0","12","-999999","-999999"
"D072203140050112626","萨摩耶无限担保","202203140458373432","0","-999999","-999999.000000","0","-999999","0","-999999","16","0","39","30","-999999.00","-999999.00","0.925900","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","18","-999999","-999999"
