"BP_APPL_SEQ","LOAN_TYPE_NAME","source_appl_seq","X135","X145","X139","X134","X136","X140","X143","X152","X141","X155","X153","X029","X114","X137","X150","X138","X142","X131","X132","X133","X016","X017"
"D072201050047601896","萨摩耶无限担保","202201050371304915","0","-999999","1.000000","0","175","2","-999999","11","0","9","53","27000.00","48000.00","0.500000","-999999.0000","0.750000","0","1","1","0","-999999","-999999"
"D072201050047601896","萨摩耶有限担保","202201050371304915","0","-999999","1.000000","0","175","2","-999999","11","0","9","53","27000.00","48000.00","0.500000","-999999.0000","0.750000","0","1","1","0","-999999","-999999"
"D072201050047621801","萨摩耶无限担保","202201050371304411","0","-999999","0.291700","1","-999999","0","-999999","4","0","11","169","1.00","12000.00","0.000000","-999999.0000","0.833300","0","1","1","0","-999999","-999999"
"D072201050047621801","萨摩耶有限担保","202201050371304411","0","-999999","0.291700","1","-999999","0","-999999","4","0","11","169","1.00","12000.00","0.000000","-999999.0000","0.833300","0","1","1","0","-999999","-999999"
"D072201050047631106","萨摩耶无限担保","202201050371304332","0","-999999","1.000000","0","193","0","34","7","0","14","60","1200.00","6000.00","0.200000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201050047631106","萨摩耶有限担保","202201050371304332","0","-999999","1.000000","0","193","0","34","7","0","14","60","1200.00","6000.00","0.200000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201050047631213","萨摩耶无限担保","202201050371305009","1","-999999","-999999.000000","0","121","0","-999999","14","0","16","34","-999999.00","-999999.00","0.666700","-999999.0000","0.666700","0","1","0","0","-999999","-999999"
"D072201050047631213","萨摩耶有限担保","202201050371305009","1","-999999","-999999.000000","0","121","0","-999999","14","0","16","34","-999999.00","-999999.00","0.666700","-999999.0000","0.666700","0","1","0","0","-999999","-999999"
"D072201060047602212","萨摩耶无限担保","202201060371305594","0","-999999","1.000000","0","520","0","-999999","10","0","8","41","4000.00","4000.00","0.600000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201060047602212","萨摩耶有限担保","202201060371305594","0","-999999","1.000000","0","520","0","-999999","10","0","8","41","4000.00","4000.00","0.600000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201060047602213","萨摩耶无限担保","202201060371305589","0","1","-999999.000000","0","142","0","1","32","1","117","33","-999999.00","-999999.00","0.823500","836.0000","0.941200","0","1","0","0","-999999","-999999"
"D072201060047602213","萨摩耶有限担保","202201060371305584","0","1","-999999.000000","0","142","0","1","32","1","117","33","-999999.00","-999999.00","0.823500","836.0000","0.941200","0","1","0","0","-999999","-999999"
"D072201060047602213","萨摩耶有限担保","202201060371305589","0","1","-999999.000000","0","142","0","1","32","1","117","33","-999999.00","-999999.00","0.823500","836.0000","0.941200","0","1","0","0","-999999","-999999"
"D072201060047602547","萨摩耶无限担保","202201060372676608","0","-999999","1.000000","0","79","1","-999999","20","0","20","50","-999999.00","5000.00","0.857100","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201060047602547","萨摩耶有限担保","202201060372676608","0","-999999","1.000000","0","79","1","-999999","20","0","20","50","-999999.00","5000.00","0.857100","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201060047602657","萨摩耶无限担保","202201060372677144","0","-999999","0.000000","0","-999999","0","-999999","41","0","51","130","20000.00","5000.00","0.633300","482.0000","0.966700","0","1","1","0","-999999","-999999"
"D072201060047602657","萨摩耶有限担保","202201060372677144","0","-999999","0.000000","0","-999999","0","-999999","41","0","51","130","20000.00","5000.00","0.633300","482.0000","0.966700","0","1","1","0","-999999","-999999"
"D072201060047603351","萨摩耶无限担保","202201060372680118","0","-999999","0.000000","0","269","0","-999999","7","0","12","24","2000.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201060047603351","萨摩耶有限担保","202201060372680118","0","-999999","0.000000","0","269","0","-999999","7","0","12","24","2000.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201060047612279","萨摩耶无限担保","202201060371305591","1","-999999","-999999.000000","0","150","0","-999999","43","0","46","35","-999999.00","-999999.00","0.750000","-999999.0000","0.875000","0","1","0","0","-999999","-999999"
"D072201060047612279","萨摩耶有限担保","202201060371305585","1","-999999","-999999.000000","0","150","0","-999999","43","0","46","35","-999999.00","-999999.00","0.750000","-999999.0000","0.875000","0","1","0","0","-999999","-999999"
"D072201060047612279","萨摩耶有限担保","202201060371305591","1","-999999","-999999.000000","0","150","0","-999999","43","0","46","35","-999999.00","-999999.00","0.750000","-999999.0000","0.875000","0","1","0","0","-999999","-999999"
"D072201060047612280","萨摩耶无限担保","202201060371305593","1","-999999","-999999.000000","0","-999999","0","-999999","23","0","44","43","-999999.00","0.00","0.945900","364.0000","0.945900","0","1","1","0","-999999","-999999"
"D072201060047612280","萨摩耶有限担保","202201060371305593","1","-999999","-999999.000000","0","-999999","0","-999999","23","0","44","43","-999999.00","0.00","0.945900","364.0000","0.945900","0","1","1","0","-999999","-999999"
"D072201060047612409","萨摩耶无限担保","202201060371306171","0","-999999","0.000000","0","-999999","0","-999999","5","0","3","84","5000.00","-999999.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201060047612409","萨摩耶有限担保","202201060371305969","0","-999999","0.000000","0","-999999","0","-999999","5","0","3","84","5000.00","-999999.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201060047613139","萨摩耶无限担保","202201060372677871","0","-999999","1.000000","0","205","1","-999999","21","0","12","37","4500.00","4500.00","1.000000","-999999.0000","0.800000","0","1","1","0","-999999","-999999"
"D072201060047613139","萨摩耶有限担保","202201060372677871","0","-999999","1.000000","0","205","1","-999999","21","0","12","37","4500.00","4500.00","1.000000","-999999.0000","0.800000","0","1","1","0","-999999","-999999"
"D072201060047613487","萨摩耶无限担保","202201060372679248","1","-999999","0.000000","0","35","0","-999999","15","0","16","163","-999999.00","-999999.00","0.571400","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201060047613487","萨摩耶有限担保","202201060372679248","1","-999999","0.000000","0","35","0","-999999","15","0","16","163","-999999.00","-999999.00","0.571400","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201060047622178","萨摩耶无限担保","202201060371305590","0","1","-999999.000000","0","602","0","13","10","1","21","43","-999999.00","-999999.00","0.750000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201060047622178","萨摩耶有限担保","202201060371305586","0","1","-999999.000000","0","602","0","13","10","1","21","43","-999999.00","-999999.00","0.750000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201060047622178","萨摩耶有限担保","202201060371305590","0","1","-999999.000000","0","602","0","13","10","1","21","43","-999999.00","-999999.00","0.750000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201060047622812","萨摩耶无限担保","202201060372675975","0","-999999","-999999.000000","0","-999999","0","-999999","28","0","77","35","-999999.00","-999999.00","0.625000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201060047622812","萨摩耶有限担保","202201060372675975","0","-999999","-999999.000000","0","-999999","0","-999999","28","0","77","35","-999999.00","-999999.00","0.625000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201060047631469","萨摩耶无限担保","202201060371305592","0","-999999","-999999.000000","0","-999999","0","55","10","1","80","70","-999999.00","-999999.00","0.814800","418.0000","0.963000","0","1","0","0","-999999","-999999"
"D072201060047631469","萨摩耶有限担保","202201060371305592","0","-999999","-999999.000000","0","-999999","0","55","10","1","80","70","-999999.00","-999999.00","0.814800","418.0000","0.963000","0","1","0","0","-999999","-999999"
"D072201060047631752","萨摩耶无限担保","202201060372676333","0","-999999","1.000000","0","-999999","0","-999999","24","0","24","91","62000.00","62000.00","0.538500","-999999.0000","0.923100","0","1","1","0","-999999","-999999"
"D072201060047631752","萨摩耶有限担保","202201060372676333","0","-999999","1.000000","0","-999999","0","-999999","24","0","24","91","62000.00","62000.00","0.538500","-999999.0000","0.923100","0","1","1","0","-999999","-999999"
"D072201060047631845","萨摩耶无限担保","202201060372676787","1","-999999","0.951600","0","-999999","1","-999999","3","0","78","83","3000.00","50000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201060047631845","萨摩耶有限担保","202201060372676787","1","-999999","0.951600","0","-999999","1","-999999","3","0","78","83","3000.00","50000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201060047632002","萨摩耶无限担保","202201060372677588","0","-999999","-999999.000000","0","162","0","-999999","15","0","14","30","-999999.00","-999999.00","0.857100","340.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201060047632002","萨摩耶有限担保","202201060372677588","0","-999999","-999999.000000","0","162","0","-999999","15","0","14","30","-999999.00","-999999.00","0.857100","340.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201060047632131","萨摩耶无限担保","202201060372678125","0","-999999","0.000000","0","384","0","-999999","9","0","3","52","6000.00","6000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201060047632131","萨摩耶有限担保","202201060372678125","0","-999999","0.000000","0","384","0","-999999","9","0","3","52","6000.00","6000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201060047641663","萨摩耶无限担保","202201060371305588","0","-999999","1.000000","0","232","0","-999999","8","0","20","19","9000.00","9000.00","0.722200","-999999.0000","0.888900","0","1","1","0","-999999","-999999"
"D072201060047641663","萨摩耶有限担保","202201060371305583","0","-999999","1.000000","0","232","0","-999999","8","0","20","19","9000.00","9000.00","0.722200","-999999.0000","0.888900","0","1","1","0","-999999","-999999"
"D072201060047641663","萨摩耶有限担保","202201060371305588","0","-999999","1.000000","0","232","0","-999999","8","0","20","19","9000.00","9000.00","0.722200","-999999.0000","0.888900","0","1","1","0","-999999","-999999"
"D072201060047641952","萨摩耶无限担保","202201060372675644","0","-999999","1.000000","0","237","1","-999999","18","0","19","49","3000.00","3000.00","0.750000","-999999.0000","0.937500","0","1","1","0","-999999","-999999"
"D072201060047641952","萨摩耶有限担保","202201060372675644","0","-999999","1.000000","0","237","1","-999999","18","0","19","49","3000.00","3000.00","0.750000","-999999.0000","0.937500","0","1","1","0","-999999","-999999"
"D072201060047641989","萨摩耶无限担保","202201060372675944","1","-999999","-999999.000000","0","-999999","0","-999999","12","0","48","52","-999999.00","-999999.00","0.615400","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201060047641989","萨摩耶有限担保","202201060372675944","1","-999999","-999999.000000","0","-999999","0","-999999","12","0","48","52","-999999.00","-999999.00","0.615400","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201060047642039","萨摩耶有限担保","202201060372676244","1","-999999","0.250000","0","28","0","-999999","6","0","5","84","1000.00","1000.00","0.333300","-999999.0000","0.333300","0","1","1","0","-999999","-999999"
"D072201060047642483","萨摩耶无限担保","202201060372678412","0","-999999","0.574500","0","84","0","-999999","12","0","9","107","20000.00","27000.00","0.500000","432.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201060047642483","萨摩耶有限担保","202201060372678412","0","-999999","0.574500","0","84","0","-999999","12","0","9","107","20000.00","27000.00","0.500000","432.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201060047642720","萨摩耶无限担保","202201060372679445","0","-999999","1.000000","0","1","1","-999999","34","0","36","39","8000.00","12000.00","1.000000","-999999.0000","0.952400","0","1","1","0","-999999","-999999"
"D072201060047642720","萨摩耶有限担保","202201060372679445","0","-999999","1.000000","0","1","1","-999999","34","0","36","39","8000.00","12000.00","1.000000","-999999.0000","0.952400","0","1","1","0","-999999","-999999"
"D072201070047651096","萨摩耶无限担保","202201070374050246","3","-999999","-999999.000000","0","337","0","-999999","34","0","80","38","-999999.00","-999999.00","0.884600","468.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201070047651096","萨摩耶有限担保","202201070374050246","3","-999999","-999999.000000","0","337","0","-999999","34","0","80","38","-999999.00","-999999.00","0.884600","468.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201070047651130","萨摩耶无限担保","202201070374050380","0","-999999","0.000000","0","-999999","0","-999999","13","0","5","87","5000.00","-999999.00","0.200000","-999999.0000","0.800000","0","1","1","0","-999999","-999999"
"D072201070047651130","萨摩耶有限担保","202201070374050380","0","-999999","0.000000","0","-999999","0","-999999","13","0","5","87","5000.00","-999999.00","0.200000","-999999.0000","0.800000","0","1","1","0","-999999","-999999"
"D072201070047651161","萨摩耶无限担保","202201070374050510","0","-999999","0.000000","0","-999999","0","-999999","13","0","23","32","5000.00","-999999.00","0.222200","-999999.0000","0.888900","0","1","1","0","-999999","-999999"
"D072201070047651161","萨摩耶有限担保","202201070374050510","0","-999999","0.000000","0","-999999","0","-999999","13","0","23","32","5000.00","-999999.00","0.222200","-999999.0000","0.888900","0","1","1","0","-999999","-999999"
"D072201070047651622","萨摩耶有限担保","202201070374052424","0","-999999","0.000000","0","620","0","56","20","0","26","109","-999999.00","5000.00","0.769200","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201070047660985","萨摩耶无限担保","202201070374050107","0","1","0.000000","0","-999999","0","16","30","0","67","47","2000.00","-999999.00","0.812500","-999999.0000","0.781300","1","1","1","0","-999999","-999999"
"D072201070047660985","萨摩耶有限担保","202201070374050107","0","1","0.000000","0","-999999","0","16","30","0","67","47","2000.00","-999999.00","0.812500","-999999.0000","0.781300","1","1","1","0","-999999","-999999"
"D072201070047661193","萨摩耶无限担保","202201070374050874","0","1","-999999.000000","0","109","0","12","21","1","56","21","-999999.00","-999999.00","0.750000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201070047661193","萨摩耶有限担保","202201070374050874","0","1","-999999.000000","0","109","0","12","21","1","56","21","-999999.00","-999999.00","0.750000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201070047661210","萨摩耶无限担保","202201070374050939","0","-999999","-999999.000000","0","-999999","0","49","32","7","18","59","-999999.00","-999999.00","0.933300","-999999.0000","0.933300","0","1","0","0","-999999","-999999"
"D072201070047661210","萨摩耶有限担保","202201070374050939","0","-999999","-999999.000000","0","-999999","0","49","32","7","18","59","-999999.00","-999999.00","0.933300","-999999.0000","0.933300","0","1","0","0","-999999","-999999"
"D072201070047661324","萨摩耶无限担保","202201070374051422","0","-999999","0.250000","0","169","0","42","7","0","25","151","5000.00","15000.00","0.714300","482.0000","0.857100","0","1","1","0","-999999","-999999"
"D072201070047661324","萨摩耶有限担保","202201070374051422","0","-999999","0.250000","0","169","0","42","7","0","25","151","5000.00","15000.00","0.714300","482.0000","0.857100","0","1","1","0","-999999","-999999"
"D072201070047661515","萨摩耶有限担保","202201070374052126","0","-999999","1.000000","0","-999999","0","49","6","0","11","60","5000.00","5000.00","0.333300","-999999.0000","0.666700","0","1","1","0","-999999","-999999"
"D072201070047661520","萨摩耶无限担保","202201070374052147","0","-999999","-999999.000000","0","-999999","0","-999999","34","0","47","41","-999999.00","-999999.00","0.727300","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201070047661520","萨摩耶有限担保","202201070374052147","0","-999999","-999999.000000","0","-999999","0","-999999","34","0","47","41","-999999.00","-999999.00","0.727300","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201070047661625","萨摩耶无限担保","202201070374052586","0","-999999","-999999.000000","0","524","0","-999999","31","0","35","38","-999999.00","-999999.00","0.785700","-999999.0000","0.785700","0","1","0","0","-999999","-999999"
"D072201070047661625","萨摩耶有限担保","202201070374052586","0","-999999","-999999.000000","0","524","0","-999999","31","0","35","38","-999999.00","-999999.00","0.785700","-999999.0000","0.785700","0","1","0","0","-999999","-999999"
"D072201070047661765","萨摩耶无限担保","202201070374053124","0","-999999","-999999.000000","0","197","0","-999999","19","0","6","178","-999999.00","-999999.00","0.400000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201070047661765","萨摩耶有限担保","202201070374053124","0","-999999","-999999.000000","0","197","0","-999999","19","0","6","178","-999999.00","-999999.00","0.400000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201070047661776","萨摩耶无限担保","202201070374053180","0","2","1.000000","0","542","0","1","32","0","27","122","12000.00","25000.00","0.200000","1130.0000","1.000000","2","1","1","0","-999999","1"
"D072201070047661776","萨摩耶有限担保","202201070374053180","0","2","1.000000","0","542","0","1","32","0","27","122","12000.00","25000.00","0.200000","1130.0000","1.000000","2","1","1","0","-999999","1"
"D072201070047670767","萨摩耶无限担保","202201070374049831","2","-999999","-999999.000000","0","317","0","-999999","25","0","36","53","-999999.00","-999999.00","0.444400","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201070047670945","萨摩耶无限担保","202201070374050344","0","-999999","-999999.000000","0","-999999","0","-999999","11","0","7","16","-999999.00","-999999.00","0.800000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201070047670945","萨摩耶有限担保","202201070374050344","0","-999999","-999999.000000","0","-999999","0","-999999","11","0","7","16","-999999.00","-999999.00","0.800000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201070047671583","萨摩耶无限担保","202201070374052862","1","-999999","0.000000","0","128","0","48","19","0","9","150","2000.00","10000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201070047671583","萨摩耶有限担保","202201070374052862","1","-999999","0.000000","0","128","0","48","19","0","9","150","2000.00","10000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201070047681874","萨摩耶无限担保","202201070374052645","0","1","0.347800","0","565","0","9","26","1","96","48","8000.00","8000.00","0.850000","-999999.0000","1.000000","1","1","1","0","-999999","-999999"
"D072201070047681874","萨摩耶有限担保","202201070374052645","0","1","0.347800","0","565","0","9","26","1","96","48","8000.00","8000.00","0.850000","-999999.0000","1.000000","1","1","1","0","-999999","-999999"
"D072201070047691142","萨摩耶无限担保","202201070374051126","0","-999999","0.000000","0","217","0","-999999","39","0","51","41","3000.00","-999999.00","0.833300","-999999.0000","0.916700","0","1","1","0","-999999","-999999"
"D072201070047691142","萨摩耶有限担保","202201070374051126","0","-999999","0.000000","0","217","0","-999999","39","0","51","41","3000.00","-999999.00","0.833300","-999999.0000","0.916700","0","1","1","0","-999999","-999999"
"D072201080047652472","萨摩耶无限担保","202201080374056660","0","-999999","-999999.000000","0","147","0","-999999","18","0","5","28","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201080047652472","萨摩耶有限担保","202201080374056660","0","-999999","-999999.000000","0","147","0","-999999","18","0","5","28","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201080047662057","萨摩耶无限担保","202201080374053857","0","-999999","-999999.000000","0","-999999","0","-999999","5","0","20","8","-999999.00","-999999.00","0.900000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201080047662057","萨摩耶有限担保","202201080374053857","0","-999999","-999999.000000","0","-999999","0","-999999","5","0","20","8","-999999.00","-999999.00","0.900000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201080047662453","萨摩耶无限担保","202201080374056574","1","-999999","0.991700","0","245","1","-999999","9","0","13","116","50.00","6000.00","0.500000","-999999.0000","0.750000","0","1","1","0","-999999","-999999"
"D072201080047662453","萨摩耶有限担保","202201080374056574","1","-999999","0.991700","0","245","1","-999999","9","0","13","116","50.00","6000.00","0.500000","-999999.0000","0.750000","0","1","1","0","-999999","-999999"
"D072201080047662815","萨摩耶无限担保","202201080374058201","1","9","-999999.000000","0","459","0","1","16","1","31","124","-999999.00","0.00","0.947400","-999999.0000","0.789500","0","1","1","0","1","-999999"
"D072201080047662815","萨摩耶有限担保","202201080374058201","1","9","-999999.000000","0","459","0","1","16","1","31","124","-999999.00","0.00","0.947400","-999999.0000","0.789500","0","1","1","0","1","-999999"
"D072201080047662878","萨摩耶无限担保","202201080374058531","0","-999999","0.571800","0","32","3","-999999","37","0","45","139","10000.00","48000.00","0.666700","-999999.0000","0.666700","0","1","1","0","-999999","-999999"
"D072201080047662878","萨摩耶有限担保","202201080374058531","0","-999999","0.571800","0","32","3","-999999","37","0","45","139","10000.00","48000.00","0.666700","-999999.0000","0.666700","0","1","1","0","-999999","-999999"
"D072201080047671880","萨摩耶无限担保","202201080374053696","0","-999999","1.000000","0","121","1","-999999","29","0","62","62","3000.00","3000.00","0.851900","-999999.0000","0.963000","0","1","1","0","-999999","-999999"
"D072201080047671880","萨摩耶有限担保","202201080374053696","0","-999999","1.000000","0","121","1","-999999","29","0","62","62","3000.00","3000.00","0.851900","-999999.0000","0.963000","0","1","1","0","-999999","-999999"
"D072201080047672037","萨摩耶无限担保","202201080374054386","0","-999999","-999999.000000","0","-999999","0","-999999","13","0","32","36","-999999.00","-999999.00","0.818200","-999999.0000","0.909100","0","1","0","0","-999999","-999999"
"D072201080047672037","萨摩耶有限担保","202201080374054386","0","-999999","-999999.000000","0","-999999","0","-999999","13","0","32","36","-999999.00","-999999.00","0.818200","-999999.0000","0.909100","0","1","0","0","-999999","-999999"
"D072201080047672184","萨摩耶无限担保","202201080374055810","1","-999999","-999999.000000","0","-999999","0","-999999","12","0","40","40","-999999.00","-999999.00","0.697000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201080047672184","萨摩耶有限担保","202201080374055810","1","-999999","-999999.000000","0","-999999","0","-999999","12","0","40","40","-999999.00","-999999.00","0.697000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201080047672545","萨摩耶无限担保","202201080374057592","0","-999999","0.000000","0","303","0","-999999","9","0","5","152","2000.00","2000.00","0.333300","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201080047672545","萨摩耶有限担保","202201080374057592","0","-999999","0.000000","0","303","0","-999999","9","0","5","152","2000.00","2000.00","0.333300","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201080047672760","萨摩耶无限担保","202201080374058651","0","-999999","0.000000","0","295","0","-999999","6","0","4","34","30000.00","0.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201080047672760","萨摩耶有限担保","202201080374058651","0","-999999","0.000000","0","295","0","-999999","6","0","4","34","30000.00","0.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201080047682208","萨摩耶无限担保","202201080374053616","0","-999999","-999999.000000","0","2","0","53","37","0","63","56","-999999.00","-999999.00","0.750000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201080047682208","萨摩耶有限担保","202201080374053616","0","-999999","-999999.000000","0","2","0","53","37","0","63","56","-999999.00","-999999.00","0.750000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201080047682742","萨摩耶无限担保","202201080374055704","1","-999999","0.000000","0","421","0","-999999","7","0","7","122","-999999.00","-999999.00","0.500000","438.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201080047682742","萨摩耶有限担保","202201080374055704","1","-999999","0.000000","0","421","0","-999999","7","0","7","122","-999999.00","-999999.00","0.500000","438.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201080047682767","萨摩耶无限担保","11163814975267913361","","","","","","","","","","","","-999999.00","","","","","","","","","-999999","-999999"
"D072201080047682767","萨摩耶有限担保","11163814975267913361","","","","","","","","","","","","-999999.00","","","","","","","","","-999999","-999999"
"D072201080047683847","萨摩耶无限担保","202201080374060606","0","1","0.975100","1","577","1","20","37","0","16","64","3000.00","89000.00","0.142900","348.0000","1.000000","1","1","1","0","-999999","-999999"
"D072201080047683847","萨摩耶有限担保","202201080374060606","0","1","0.975100","1","577","1","20","37","0","16","64","3000.00","89000.00","0.142900","348.0000","1.000000","1","1","1","0","-999999","-999999"
"D072201080047692140","萨摩耶无限担保","202201080374055986","1","1","1.000000","0","212","3","1","18","0","50","59","-999999.00","33000.00","0.875000","-999999.0000","0.750000","1","1","1","0","-999999","1"
"D072201080047692140","萨摩耶有限担保","202201080374055986","1","1","1.000000","0","212","3","1","18","0","50","59","-999999.00","33000.00","0.875000","-999999.0000","0.750000","1","1","1","0","-999999","1"
"D072201080047692726","萨摩耶无限担保","202201080374058846","0","-999999","-999999.000000","0","605","0","-999999","25","0","18","28","-999999.00","-999999.00","0.625000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201080047692726","萨摩耶有限担保","202201080374058846","0","-999999","-999999.000000","0","605","0","-999999","25","0","18","28","-999999.00","-999999.00","0.625000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201090047654464","萨摩耶无限担保","202201090375428234","0","-999999","-999999.000000","0","-999999","0","-999999","8","0","9","35","-999999.00","-999999.00","0.571400","-999999.0000","0.857100","0","1","0","0","-999999","-999999"
"D072201090047654464","萨摩耶有限担保","202201090375428234","0","-999999","-999999.000000","0","-999999","0","-999999","8","0","9","35","-999999.00","-999999.00","0.571400","-999999.0000","0.857100","0","1","0","0","-999999","-999999"
"D072201090047664204","萨摩耶无限担保","202201090375426818","0","2","-999999.000000","0","-999999","0","16","21","1","38","49","-999999.00","-999999.00","0.727300","-999999.0000","0.909100","0","1","0","0","-999999","-999999"
"D072201090047664204","萨摩耶有限担保","202201090375426818","0","2","-999999.000000","0","-999999","0","16","21","1","38","49","-999999.00","-999999.00","0.727300","-999999.0000","0.909100","0","1","0","0","-999999","-999999"
"D072201090047664211","萨摩耶无限担保","11163823755836862587","","","","","","","","","","","","38000.00","","","","","","","","","-999999","-999999"
"D072201090047664211","萨摩耶有限担保","11163823755836862587","","","","","","","","","","","","38000.00","","","","","","","","","-999999","-999999"
"D072201090047664635","萨摩耶无限担保","202201090375428998","0","-999999","0.000000","0","55","0","-999999","10","0","58","54","2000.00","-999999.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201090047664635","萨摩耶有限担保","202201090375428998","0","-999999","0.000000","0","55","0","-999999","10","0","58","54","2000.00","-999999.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201090047664762","萨摩耶无限担保","202201090375429588","1","-999999","0.576000","0","52","0","30","13","1","28","74","2000.00","8300.00","0.444400","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201090047664762","萨摩耶有限担保","202201090375429588","1","-999999","0.576000","0","52","0","30","13","1","28","74","2000.00","8300.00","0.444400","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201090047674592","萨摩耶无限担保","202201090375428376","0","-999999","1.000000","0","24","0","-999999","8","0","10","24","3000.00","3000.00","0.666700","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201090047674592","萨摩耶有限担保","202201090375428376","0","-999999","1.000000","0","24","0","-999999","8","0","10","24","3000.00","3000.00","0.666700","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072201090047674687","萨摩耶无限担保","202201090375428818","0","-999999","-999999.000000","0","166","0","-999999","7","0","16","17","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201090047674687","萨摩耶有限担保","202201090375428818","0","-999999","-999999.000000","0","166","0","-999999","7","0","16","17","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072201090047674746","萨摩耶无限担保","202201090375429101","0","-999999","0.741400","0","546","2","-999999","30","0","66","53","-999999.00","30000.00","0.869600","-999999.0000","0.869600","0","1","1","0","-999999","-999999"
"D072201090047674746","萨摩耶有限担保","202201090375429101","0","-999999","0.741400","0","546","2","-999999","30","0","66","53","-999999.00","30000.00","0.869600","-999999.0000","0.869600","0","1","1","0","-999999","-999999"
"D072201090047684240","萨摩耶无限担保","202201090374061973","1","-999999","0.952000","0","48","0","-999999","9","0","11","53","-999999.00","30000.00","0.666700","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
