"APPL_DT","BP_APPL_SEQ","APPL_CDE","LOAN_TYPE_NAME","WF_APPR_STS","APPRV_OPINION"
"2021-12-23","D072112230047301968","202112230351966813","萨摩耶有限担保","998","手机归属地验证;百行三要素验证"
"2021-12-23","D072112230047321777","202112230353314525","萨摩耶有限担保","998","是否复借;百行三要素验证;征信白户拒绝;近3个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2021-12-23","D072112230047311331","202112230351966814","萨摩耶有限担保","998","是否复借;萨摩耶风险评价模型"
"2021-12-23","D072112230047311330","202112230351966816","萨摩耶无限担保","997",""
"2021-12-23","D072112230047331272","202112230351966817","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-23","D072112230047301968","202112230351966818","萨摩耶无限担保","997",""
"2021-12-23","D072112230047312063","202112230353327587","萨摩耶无限担保","998","百行手机在网时长;百行手机在网状态"
"2021-12-23","D072112230047311331","202112230351966819","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-23","D072112230047302249","202112230353314535","萨摩耶有限担保","998","是否复借;征信白户拒绝;近1个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2021-12-23","D072112230047311332","202112230351966829","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2021-12-23","D072112230047311332","202112230351966830","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-23","D072112230047331275","202112230351967598","萨摩耶有限担保","998","百行三要素验证;百行手机在网状态;萨摩耶风险评价模型"
"2021-12-23","D072112230047302127","202112230353310959","萨摩耶有限担保","998","百行手机在网时长"
"2021-12-23","D072112230047331714","202112230353319922","萨摩耶无限担保","998","百行手机在网时长;百行手机在网状态"
"2021-12-23","D072112230047331275","202112230351967602","萨摩耶无限担保","998","百行手机在网状态;萨摩耶风险评价模型_无限"
"2021-12-23","D072112230047331516","202112230353312500","萨摩耶有限担保","998","百行手机在网时长;百行手机在网状态;萨摩耶风险评价模型"
"2021-12-23","D072112230047321759","202112230353314039","萨摩耶无限担保","998","百行手机在网时长;百行手机在网状态;萨摩耶风险评价模型_无限"
