"BP_APPL_SEQ","LOAN_TYPE_NAME","source_appl_seq","X135","X145","X139","X134","X136","X140","X143","X152","X141","X155","X153","X029","X114","X137","X150","X138","X142","X131","X132","X133","X016","X017"
"D072202280049452306","萨摩耶有限担保","202202280438318098","1","-999999","-999999.000000","0","25","0","-999999","27","0","90","34","-999999.00","-999999.00","0.783800","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072202280049452805","萨摩耶无限担保","11164301642020845384","1","-999999","1.000000","0","144","1","-999999","28","0","26","26","3000.00","3000.00","0.857100","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202280049452805","萨摩耶有限担保","11164301642020845384","1","-999999","1.000000","0","144","1","-999999","28","0","26","26","3000.00","3000.00","0.857100","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202280049462556","萨摩耶无限担保","202202280438318137","0","-999999","-999999.000000","0","-999999","0","-999999","13","0","40","42","-999999.00","-999999.00","0.882400","-999999.0000","0.941200","0","1","0","0","-999999","-999999"
"D072202280049462556","萨摩耶有限担保","202202280438318137","0","-999999","-999999.000000","0","-999999","0","-999999","13","0","40","42","-999999.00","-999999.00","0.882400","-999999.0000","0.941200","0","1","0","0","-999999","-999999"
"D072202280049462566","萨摩耶有限担保","202202280438318217","0","-999999","0.000000","0","106","0","-999999","54","0","79","170","2000.00","500.00","0.388900","-999999.0000","0.944400","0","1","1","1","-999999","-999999"
"D072202280049473312","萨摩耶无限担保","202202280438322385","0","-999999","-999999.000000","0","120","0","-999999","25","0","10","50","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072202280049473312","萨摩耶有限担保","202202280438322385","0","-999999","-999999.000000","0","120","0","-999999","25","0","10","50","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072202280049483116","萨摩耶无限担保","202202280438321934","0","-999999","1.000000","0","116","0","-999999","18","0","41","45","5000.00","14000.00","0.791700","438.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202280049483116","萨摩耶有限担保","202202280438321934","0","-999999","1.000000","0","116","0","-999999","18","0","41","45","5000.00","14000.00","0.791700","438.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202280049492288","萨摩耶无限担保","202202280436943817","0","-999999","1.000000","0","113","3","-999999","41","0","26","62","9000.00","15000.00","0.461500","182.0000","0.846200","0","1","1","0","-999999","-999999"
"D072202280049492288","萨摩耶有限担保","202202280436943817","0","-999999","1.000000","0","113","3","-999999","41","0","26","62","9000.00","15000.00","0.461500","182.0000","0.846200","0","1","1","0","-999999","-999999"
"D072202280049492450","萨摩耶无限担保","202202280438317679","0","-999999","-999999.000000","0","-999999","0","-999999","13","0","16","37","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072202280049492450","萨摩耶有限担保","202202280438317679","0","-999999","-999999.000000","0","-999999","0","-999999","13","0","16","37","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072202280049510059","萨摩耶无限担保","202202280438322447","1","-999999","1.000000","0","13","1","-999999","49","0","136","74","-999999.00","3000.00","0.764700","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202280049510059","萨摩耶有限担保","202202280438322447","1","-999999","1.000000","0","13","1","-999999","49","0","136","74","-999999.00","3000.00","0.764700","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202280049540092","萨摩耶无限担保","202202280438323830","0","-999999","-999999.000000","0","-999999","0","-999999","22","0","60","31","-999999.00","-999999.00","0.714300","-999999.0000","0.904800","0","1","0","0","-999999","-999999"
"D072202280049540092","萨摩耶有限担保","202202280438323830","0","-999999","-999999.000000","0","-999999","0","-999999","22","0","60","31","-999999.00","-999999.00","0.714300","-999999.0000","0.904800","0","1","0","0","-999999","-999999"
"D072202280049540154","萨摩耶无限担保","202202280438324343","3","-999999","0.666700","0","658","1","-999999","7","0","7","38","3000.00","6000.00","0.750000","-999999.0000","0.750000","0","1","1","0","-999999","-999999"
"D072202280049540154","萨摩耶有限担保","202202280438324343","3","-999999","0.666700","0","658","1","-999999","7","0","7","38","3000.00","6000.00","0.750000","-999999.0000","0.750000","0","1","1","0","-999999","-999999"
"D072202280049550086","萨摩耶无限担保","202202280438323744","1","-999999","0.545500","0","292","0","-999999","19","0","19","164","-999999.00","9000.00","0.125000","-999999.0000","0.750000","0","1","1","0","-999999","-999999"
"D072202280049550086","萨摩耶有限担保","202202280438323744","1","-999999","0.545500","0","292","0","-999999","19","0","19","164","-999999.00","9000.00","0.125000","-999999.0000","0.750000","0","1","1","0","-999999","-999999"
"D072202280049570033","萨摩耶无限担保","202202280438323528","0","1","-999999.000000","0","683","0","20","10","1","18","71","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072202280049570033","萨摩耶有限担保","202202280438323528","0","1","-999999.000000","0","683","0","20","10","1","18","71","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"D072202280049570146","萨摩耶无限担保","202202280438324666","0","-999999","0.000000","0","14","0","46","29","0","40","143","-999999.00","0.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202280049570146","萨摩耶有限担保","202202280438324666","0","-999999","0.000000","0","14","0","46","29","0","40","143","-999999.00","0.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202280049580002","萨摩耶无限担保","202202280438323826","0","-999999","-999999.000000","0","1","0","-999999","12","0","26","29","-999999.00","0.00","0.571400","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"D072202280049580002","萨摩耶有限担保","202202280438323826","0","-999999","-999999.000000","0","1","0","-999999","12","0","26","29","-999999.00","0.00","0.571400","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
