"BP_APPL_SEQ","LOAN_TYPE_NAME","source_appl_seq","X135","X145","X139","X134","X136","X140","X143","X152","X141","X155","X153","X029","X114","X137","X150","X138","X142","X131","X132","X133","X016","X017"
"11164454336148780413","微博导流","11164454336148780413","1","-999999","0.896000","0","491","1","-999999","8","0","11","36","-999999.00","32000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164454454911962806","微博导流","11164454454911962806","0","-999999","-999999.000000","0","-999999","0","-999999","30","0","63","39","-999999.00","-999999.00","0.631600","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164454477221248742","微博导流","11164454477221248742","0","-999999","-999999.000000","0","-999999","0","-999999","15","0","59","50","-999999.00","-999999.00","0.250000","-999999.0000","0.875000","0","1","0","0","-999999","-999999"
"11164454536530879063","微博导流","11164454536530879063","0","-999999","1.000000","0","-999999","0","-999999","27","0","64","134","8000.00","8000.00","0.133300","-999999.0000","1.000000","0","1","1","1","-999999","-999999"
"11164454611050772474","微博导流","11164454611050772474","2","-999999","-999999.000000","0","55","0","-999999","15","0","14","18","-999999.00","-999999.00","0.200000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164454683623760504","微博导流","11164454683623760504","1","-999999","0.000000","0","226","0","-999999","35","0","82","65","5000.00","5000.00","0.100000","968.0000","0.900000","0","1","1","0","-999999","-999999"
"11164454771309672171","微博导流","11164454771309672171","1","-999999","-999999.000000","0","-999999","0","-999999","14","0","17","39","-999999.00","0.00","0.750000","-999999.0000","0.875000","0","1","1","0","-999999","-999999"
"11164454853461737944","微博导流","11164454853461737944","0","-999999","0.000000","0","-999999","0","-999999","7","0","9","121","-999999.00","2000.00","0.333300","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164454946603324715","微博导流","11164454946603324715","1","-999999","0.000000","0","-999999","0","-999999","14","0","17","56","-999999.00","-999999.00","0.400000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164454952605436364","微博导流","11164221022882963483","0","-999999","0.974400","1","358","1","-999999","12","0","30","65","1000.00","30000.00","0.421100","-999999.0000","0.947400","0","1","1","0","-999999","-999999"
"11164455174808920223","微博导流","11164455174808920223","1","-999999","0.000000","0","68","0","-999999","6","0","9","161","2000.00","-999999.00","0.333300","-999999.0000","0.666700","0","1","1","0","-999999","-999999"
"11164455236697323157","微博导流","11164455236697323157","0","-999999","0.658800","0","434","0","-999999","4","0","52","67","3000.00","8000.00","0.823500","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164455320750354458","微博导流","11164455320750354458","0","4","0.117900","0","352","0","1","7","1","33","163","-999999.00","7017.00","0.000000","742.0000","1.000000","5","1","1","0","-999999","1"
"11164455615774095535","微博导流","11164358724624291622","1","-999999","1.000000","1","249","0","33","20","1","87","69","25000.00","64796.00","0.250000","1540.0000","1.000000","0","1","1","0","-999999","-999999"
"11164456067205985631","微博导流","11164368797190375741","1","-999999","1.000000","0","186","0","-999999","5","0","1","8","12000.00","12000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164456247546665979","微博导流","346204134835269713920","1","-999999","1.000000","0","-999999","0","-999999","11","0","112","54","4300.00","4300.00","0.636400","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164456254895518689","微博导流","11164456254895518689","1","-999999","0.741900","0","5","0","-999999","21","0","42","40","8000.00","23000.00","0.333300","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164456454723742453","微博导流","11164263697309955646","1","-999999","0.000000","0","32","0","34","8","0","2","74","-999999.00","-999999.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164456877143661125","微博导流","11164456877143661125","3","-999999","0.000000","0","-999999","0","-999999","21","0","61","50","-999999.00","0.00","0.000000","1150.0000","1.000000","0","1","1","0","-999999","-999999"
"11164456927195265765","微博导流","11164456927195265765","1","-999999","-999999.000000","0","-999999","0","-999999","32","0","48","29","-999999.00","-999999.00","0.333300","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164457242916946899","微博导流","11164457242916946899","1","-999999","0.000000","0","230","0","-999999","14","0","10","89","-999999.00","3000.00","0.000000","-999999.0000","0.333300","0","1","1","0","-999999","-999999"
"11164457307388395180","微博导流","11164369958390467467","1","-999999","-999999.000000","1","-999999","0","-999999","8","0","20","69","-999999.00","-999999.00","0.611100","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164457568358494810","微博导流","11164457568358494810","0","-999999","1.000000","0","39","0","-999999","13","0","8","50","8000.00","8000.00","0.600000","280.0000","0.600000","0","1","1","0","-999999","-999999"
"11164457724573464889","微博导流","11164457724573464889","0","-999999","0.991700","0","-999999","0","-999999","4","0","13","125","500.00","60000.00","0.333300","438.0000","1.000000","0","1","1","0","-999999","-999999"
"11164462401407629163","微博导流","11164462401407629163","1","-999999","0.942300","0","357","1","53","14","0","77","187","-999999.00","70000.00","0.704500","-999999.0000","0.954500","0","1","1","0","-999999","-999999"
"11164462454057833482","微博导流","11164462454057833482","1","-999999","-999999.000000","0","521","0","-999999","18","0","48","28","-999999.00","-999999.00","0.909100","-999999.0000","0.954500","0","1","0","0","-999999","-999999"
"11164462580859464214","微博导流","11164462580859464214","1","-999999","-999999.000000","0","-999999","0","-999999","8","0","8","31","-999999.00","-999999.00","0.714300","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164462983116310162","微博导流","11164462983116310162","1","-999999","1.000000","0","-999999","0","-999999","7","0","4","40","30000.00","30000.00","0.000000","1380.0000","1.000000","0","1","1","0","-999999","-999999"
"11164462985482170951","微博导流","11164462985482170951","1","-999999","-999999.000000","0","-999999","0","-999999","27","0","149","52","-999999.00","-999999.00","0.466700","2446.0000","1.000000","0","1","0","0","-999999","-999999"
"11164463230807219233","微博导流","11164463230807219233","1","-999999","-999999.000000","0","-999999","0","-999999","7","0","13","20","-999999.00","-999999.00","0.900000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164463365446183127","微博导流","11164463365446183127","1","-999999","1.000000","0","118","0","-999999","13","0","6","39","6000.00","6000.00","0.333300","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164463747643048376","微博导流","11164463747643048376","1","-999999","1.000000","0","-999999","0","-999999","9","0","81","58","2000.00","2000.00","0.538500","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164463767492999540","微博导流","11164463767492999540","1","-999999","1.000000","0","-999999","1","-999999","4","0","15","50","10000.00","45000.00","0.400000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164463879049090478","微博导流","11164463879049090478","1","-999999","1.000000","0","115","0","-999999","14","0","23","70","8000.00","25000.00","0.562500","400.0000","1.000000","0","1","1","0","-999999","-999999"
"11164463978635221218","微博导流","11164216455167641813","0","-999999","-999999.000000","0","-999999","0","-999999","4","0","4","2","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164464007966981449","微博导流","11164464007966981449","1","-999999","1.000000","0","-999999","1","26","13","0","6","77","26000.00","26000.00","0.250000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164464092606898688","微博导流","11164464092606898688","1","-999999","0.999000","0","117","0","59","14","1","50","154","10.00","10000.00","0.730800","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164464579797134025","微博导流","11164464579797134025","1","1","0.600000","0","222","0","13","12","1","19","66","20000.00","30000.00","0.500000","350.0000","0.833300","0","1","1","0","-999999","-999999"
"11164465443821545476","微博导流","11164465443821545476","0","-999999","1.000000","0","-999999","1","-999999","6","0","2","42","60000.00","60000.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164465519920913066","微博导流","11164465519920913066","1","-999999","-999999.000000","0","90","0","-999999","11","0","8","34","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164465639522676455","微博导流","11164465639522676455","0","-999999","-999999.000000","0","-999999","0","-999999","8","0","12","19","-999999.00","-999999.00","0.916700","-999999.0000","0.916700","0","1","0","0","-999999","-999999"
"11164465658681632764","微博导流","11164465658681632764","1","1","0.803000","0","453","2","2","12","0","25","165","-999999.00","23200.00","0.000000","-999999.0000","0.000000","1","1","1","1","-999999","-999999"
"11164465678488835738","微博导流","11164465678488835738","1","-999999","0.000000","0","459","0","-999999","3","0","21","47","3000.00","3000.00","0.687500","490.0000","1.000000","0","1","1","0","-999999","-999999"
"11164465774638629813","微博导流","11164465774638629813","1","-999999","1.000000","0","266","0","-999999","15","0","58","74","5000.00","23000.00","0.000000","700.0000","0.666700","0","1","1","0","-999999","-999999"
"11164465852068518517","微博导流","11164326301044521724","1","-999999","1.000000","2","306","0","-999999","16","0","26","215","5000.00","10000.00","0.111100","-999999.0000","0.444400","0","1","1","0","-999999","-999999"
"11164465909735927061","微博导流","11164310586770237814","1","-999999","1.000000","0","-999999","0","-999999","11","0","34","69","39000.00","67000.00","0.909100","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164466018591326788","微博导流","11164466018591326788","1","-999999","1.000000","0","438","0","-999999","12","0","50","63","3000.00","24000.00","0.722200","482.0000","1.000000","0","1","1","0","-999999","-999999"
"11164466056557925647","微博导流","11164466056557925647","1","-999999","0.912300","0","355","0","-999999","4","0","7","45","2500.00","26000.00","0.333300","-999999.0000","0.666700","0","1","1","0","-999999","-999999"
"11164466096876098362","微博导流","11164466096876098362","2","-999999","0.986800","0","232","0","-999999","12","0","46","64","16000.00","100000.00","0.000000","396.0000","0.833300","0","1","1","0","-999999","-999999"
"11164466291379526218","微博导流","11164466291379526218","1","-999999","-999999.000000","0","-999999","0","-999999","3","0","5","93","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164466317793537210","微博导流","11164272374178632015","0","-999999","0.741900","0","41","0","30","4","1","11","134","-999999.00","18000.00","0.142900","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164471045365039830","微博导流","11164471045365039830","0","-999999","0.925300","0","-999999","0","40","8","1","35","113","-999999.00","102000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164471045738599116","微博导流","11164471045738599116","0","-999999","1.000000","0","565","0","-999999","3","0","347","111","100000.00","100000.00","0.125000","-999999.0000","0.750000","0","1","1","1","-999999","-999999"
"11164471049624320715","微博导流","11164471049624320715","3","1","0.871000","0","114","0","10","14","0","64","54","4000.00","27000.00","0.375000","-999999.0000","1.000000","1","1","1","0","-999999","-999999"
"11164471051927013537","微博导流","11164471051927013537","0","-999999","0.981500","0","23","0","-999999","11","0","37","125","-999999.00","128500.00","0.000000","560.0000","1.000000","0","1","1","0","-999999","-999999"
"11164471076305048586","微博导流","11164471076305048586","1","-999999","0.923800","0","282","0","-999999","5","0","31","71","6000.00","40000.00","0.000000","-999999.0000","0.600000","0","1","1","0","-999999","-999999"
"11164471166155667342","微博导流","11164471166155667342","1","-999999","-999999.000000","0","238","0","-999999","13","0","29","39","-999999.00","-999999.00","0.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164471236836326779","微博导流","11164471236836326779","1","-999999","1.000000","0","-999999","0","-999999","18","0","40","47","3000.00","5000.00","0.562500","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164471603114122867","微博导流","11164233202667635864","0","-999999","1.000000","0","578","1","-999999","7","0","31","129","2500.00","22000.00","0.307700","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164472181054950362","微博导流","11164472181054950362","1","-999999","-999999.000000","0","-999999","0","-999999","13","0","5","5","-999999.00","-999999.00","0.333300","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164472482650496794","微博导流","11164222322970095292","0","-999999","0.384600","0","467","0","36","1","1","34","38","5000.00","8000.00","0.444400","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164472869253213928","微博导流","11164472869253213928","1","-999999","-999999.000000","0","195","0","-999999","22","0","19","35","-999999.00","-999999.00","0.400000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164472994305643466","微博导流","11164472994305643466","1","-999999","-999999.000000","0","178","0","-999999","19","0","25","16","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164473113326536273","微博导流","11164473113326536273","0","-999999","-999999.000000","0","-999999","0","-999999","10","0","14","5","-999999.00","-999999.00","0.888900","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164473126985237671","微博导流","11164473126985237671","0","-999999","0.000000","0","543","0","30","5","1","15","111","10000.00","-999999.00","0.333300","720.0000","0.888900","0","1","1","0","-999999","-999999"
"11164473170441758624","微博导流","11164369859024297262","1","-999999","0.000000","0","229","0","-999999","8","0","12","64","7000.00","7000.00","0.300000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164473467301822245","微博导流","11164473467301822245","1","-999999","0.000000","0","-999999","0","-999999","20","0","49","109","5000.00","-999999.00","0.793100","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164473918812275605","微博导流","11164473918812275605","0","-999999","-999999.000000","0","-999999","0","-999999","4","0","1","2","-999999.00","-999999.00","0.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164473959570227789","微博导流","11164473959570227789","0","-999999","-999999.000000","0","442","0","-999999","9","0","5","24","-999999.00","-999999.00","0.800000","0.0000","1.000000","0","1","0","0","-999999","-999999"
"11164473970923236574","微博导流","11164473970923236574","0","-999999","1.000000","1","108","0","-999999","21","0","10","45","9000.00","25000.00","0.000000","820.0000","0.500000","0","1","1","0","-999999","-999999"
"11164473992688812538","微博导流","11164298276404573318","0","-999999","0.762500","0","-999999","0","50","16","0","34","82","100.00","26000.00","0.187500","827.3333","1.000000","0","1","1","0","-999999","-999999"
"11164474133541720119","微博导流","11164474133541720119","0","1","0.615400","0","436","1","8","13","0","10","46","2500.00","4000.00","0.625000","-999999.0000","1.000000","1","1","1","0","-999999","-999999"
"11164474182340540951","微博导流","11164263752468042749","2","-999999","0.166700","0","-999999","0","41","20","0","54","111","2000.00","2000.00","0.884600","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164474472164573959","微博导流","11164315611761463204","1","-999999","-999999.000000","0","491","0","-999999","16","0","67","61","-999999.00","-999999.00","0.222200","-999999.0000","0.777800","0","1","0","0","-999999","-999999"
"11164474474381933502","微博导流","11164474474381933502","0","1","1.000000","0","400","2","18","6","0","6","52","8.00","33000.00","0.600000","-999999.0000","1.000000","1","1","1","0","-999999","-999999"
"11164479684880644341","微博导流","11164479684880644341","1","-999999","0.857100","0","-999999","0","28","13","1","27","119","3000.00","3000.00","0.222200","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164479690307672453","微博导流","11164479690307672453","0","-999999","1.000000","0","412","0","-999999","4","0","23","112","7000.00","15000.00","0.500000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164479691984579953","微博导流","11164479691984579953","1","-999999","0.000000","0","134","0","-999999","23","0","25","17","13000.00","-999999.00","0.200000","1088.0000","1.000000","0","1","1","0","-999999","-999999"
"11164479710680250852","微博导流","11164479710680250852","0","-999999","-999999.000000","0","109","1","-999999","38","0","45","57","-999999.00","0.00","0.615400","-999999.0000","0.923100","0","1","1","0","-999999","-999999"
"11164479711932957228","微博导流","11164369767051042222","0","-999999","-999999.000000","0","-999999","0","-999999","9","0","15","37","-999999.00","-999999.00","0.666700","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164479714043138173","微博导流","11164479714043138173","0","1","-999999.000000","0","-999999","0","11","3","0","2","46","-999999.00","0.00","0.000000","-999999.0000","1.000000","1","1","1","0","-999999","-999999"
"11164479801868456825","微博导流","11164479801868456825","0","-999999","-999999.000000","0","-999999","0","-999999","8","0","75","22","-999999.00","-999999.00","0.914900","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164479920989216332","微博导流","11164479920989216332","0","-999999","0.916700","0","48","0","-999999","13","0","91","58","-999999.00","23000.00","0.333300","-999999.0000","0.666700","0","1","1","0","-999999","-999999"
"11164479942600777816","微博导流","11164479942600777816","2","-999999","0.545400","0","355","0","-999999","15","0","30","115","-999999.00","18000.00","0.071400","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164480258597988462","微博导流","11164480258597988462","3","-999999","0.955900","0","445","3","-999999","17","0","96","63","5000.00","25000.00","0.066700","862.0000","1.000000","0","1","1","0","-999999","-999999"
"11164480265109123506","微博导流","11164480265109123506","0","-999999","0.000000","1","-999999","0","-999999","8","0","3","95","5000.00","-999999.00","-999999.000000","-999999.0000","-999999.000000","0","1","1","0","-999999","-999999"
"11164480308207897653","微博导流","11164480308207897653","0","-999999","1.000000","0","384","1","-999999","13","0","37","53","20000.00","20000.00","0.928600","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164480320961429287","微博导流","11164367376419992524","1","-999999","-999999.000000","0","-999999","0","-999999","21","0","39","79","-999999.00","-999999.00","0.588200","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164480327631942192","微博导流","11164480327631942192","1","-999999","-999999.000000","0","38","0","38","13","1","35","60","-999999.00","0.00","0.500000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164480593900910954","微博导流","11164480593900910954","0","-999999","-999999.000000","0","-999999","0","-999999","3","0","24","47","-999999.00","-999999.00","0.250000","-999999.0000","0.750000","0","1","0","0","-999999","-999999"
"11164480687815473170","微博导流","11164480687815473170","0","-999999","0.979200","0","9","0","-999999","7","0","5","129","2000.00","63000.00","0.000000","544.0000","1.000000","0","1","1","0","-999999","-999999"
"11164480723346029249","微博导流","11164480723346029249","0","-999999","-999999.000000","0","-999999","0","-999999","1","0","11","14","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164481036124776651","微博导流","11164481036124776651","0","-999999","-999999.000000","0","492","0","-999999","3","0","14","36","-999999.00","-999999.00","0.833300","-999999.0000","0.833300","0","1","0","0","-999999","-999999"
"11164481149930583859","微博导流","11164481149930583859","0","-999999","1.000000","0","227","0","-999999","16","0","23","39","-999999.00","3000.00","0.705900","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164481461478080759","微博导流","11164367396564678072","1","-999999","-999999.000000","0","-999999","0","-999999","5","0","6","10","-999999.00","-999999.00","0.333300","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164481746123020386","微博导流","11164481746123020386","0","-999999","0.000000","0","-999999","0","-999999","11","0","11","76","-999999.00","-999999.00","0.000000","1124.0000","1.000000","0","1","1","0","-999999","-999999"
"11164481939469795835","微博导流","11164481939469795835","0","-999999","-999999.000000","0","-999999","0","-999999","6","0","19","20","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164482193313729346","微博导流","11164482193313729346","0","-999999","0.573600","0","398","1","25","22","0","81","168","-999999.00","25000.00","0.090900","-999999.0000","0.909100","0","1","1","0","-999999","-999999"
"11164482628561435247","微博导流","11164482628561435247","1","1","0.134800","0","144","0","19","31","0","40","114","2000.00","5000.00","0.571400","698.6667","0.928600","1","1","1","0","-999999","-999999"
"11164482661915981255","微博导流","11164482661915981255","5","-999999","0.000000","0","-999999","0","-999999","65","0","28","81","5000.00","-999999.00","0.312500","-999999.0000","0.687500","0","1","1","0","-999999","-999999"
"11164482966115443717","微博导流","11164482966115443717","0","-999999","1.000000","0","242","0","-999999","9","0","25","62","26000.00","26000.00","0.869600","418.0000","1.000000","0","1","1","0","-999999","-999999"
"11164483473131747081","微博导流","11164376451309923184","0","-999999","0.625000","0","0","0","-999999","11","0","23","53","-999999.00","5000.00","0.250000","-999999.0000","0.875000","0","1","1","0","-999999","-999999"
"11164483478769562478","微博导流","11164483478769562478","1","-999999","0.523300","0","159","0","-999999","23","0","150","130","1000.00","47000.00","0.166700","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164488321311081307","微博导流","11164488321311081307","1","-999999","-999999.000000","0","-999999","0","-999999","9","0","18","55","-999999.00","-999999.00","0.666700","-999999.0000","0.888900","0","1","0","0","-999999","-999999"
"11164488321396628021","微博导流","11164488321396628021","0","-999999","-999999.000000","0","-999999","0","-999999","16","0","41","51","-999999.00","0.00","0.758600","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164488326556176559","微博导流","11164488326556176559","0","-999999","1.000000","0","635","0","38","11","0","42","153","4000.00","5000.00","0.222200","-999999.0000","0.888900","0","1","1","0","-999999","-999999"
"11164488405868241343","微博导流","11164401951066064767","0","-999999","-999999.000000","1","-999999","0","-999999","8","0","26","44","-999999.00","-999999.00","0.076900","-999999.0000","0.923100","0","1","0","0","-999999","-999999"
"11164488431504247447","微博导流","11164488431504247447","1","-999999","0.845100","0","-999999","0","-999999","3","0","14","55","60000.00","60000.00","0.142900","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164488784033160332","微博导流","11164488784033160332","0","-999999","0.000000","0","26","0","-999999","17","0","66","34","3000.00","-999999.00","0.133300","348.0000","1.000000","0","1","1","0","-999999","-999999"
"11164489029075483972","微博导流","11164489029075483972","0","-999999","-999999.000000","0","16","0","-999999","8","0","22","89","-999999.00","-999999.00","0.000000","0.0000","0.666700","0","1","1","0","-999999","-999999"
"11164489104255027282","微博导流","11164489104255027282","0","-999999","1.000000","0","385","0","-999999","18","0","36","39","1000.00","1000.00","0.125000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164489251869922854","微博导流","11164489251869922854","0","-999999","0.000000","0","39","0","44","35","0","25","164","-999999.00","3500.00","0.214300","840.0000","1.000000","0","1","1","0","-999999","-999999"
"11164489422823383947","微博导流","11164266956103717529","0","1","0.000000","0","247","0","5","5","1","15","29","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164489468230061443","微博导流","11164489468230061443","1","-999999","0.697400","0","400","0","-999999","7","0","21","46","-999999.00","32000.00","0.400000","-999999.0000","0.933300","0","1","1","0","-999999","-999999"
"11164489619322641498","微博导流","11164489619322641498","1","-999999","1.000000","0","-999999","0","-999999","15","0","23","75","10000.00","10000.00","0.200000","-999999.0000","0.800000","0","1","1","0","-999999","-999999"
"11164489876649074559","微博导流","11164489876649074559","1","-999999","1.000000","0","236","0","-999999","29","0","56","93","22000.00","22000.00","0.583300","1068.0000","1.000000","0","1","1","0","-999999","-999999"
"11164489968457378566","微博导流","11164489968457378566","0","-999999","-999999.000000","0","-999999","0","26","19","1","72","54","-999999.00","-999999.00","0.500000","-999999.0000","0.928600","0","1","0","0","-999999","-999999"
"11164489998206819154","微博导流","11164489998206819154","1","-999999","-999999.000000","0","72","0","-999999","6","0","10","19","-999999.00","-999999.00","0.200000","592.0000","1.000000","0","1","0","0","-999999","-999999"
"11164490164406378735","微博导流","11164490164406378735","1","-999999","1.000000","0","-999999","1","-999999","6","0","9","31","60000.00","60000.00","0.333300","970.0000","1.000000","0","1","1","0","-999999","-999999"
"11164490178186086512","微博导流","11164229127523052839","1","-999999","1.000000","0","-999999","0","-999999","4","0","8","40","5000.00","5000.00","0.166700","-999999.0000","0.833300","0","1","1","0","-999999","-999999"
"11164490600309863189","微博导流","11164394134362538314","1","-999999","1.000000","0","535","1","-999999","22","0","56","47","10000.00","10000.00","0.750000","700.0000","1.000000","0","1","1","0","-999999","-999999"
"11164490739545213176","微博导流","11164490739545213176","1","-999999","0.273000","0","682","2","53","31","0","50","110","10000.00","157422.00","0.684200","-999999.0000","0.894700","0","1","1","0","-999999","-999999"
"11164490781437452219","微博导流","11164490781437452219","0","-999999","1.000000","0","525","1","-999999","17","0","46","41","20000.00","20000.00","0.200000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164490908103787956","微博导流","11164377211436048848","0","-999999","1.000000","0","-999999","0","-999999","10","0","18","26","36000.00","36000.00","0.250000","718.0000","0.916700","0","1","1","0","-999999","-999999"
"11164490966351150565","微博导流","11164490966351150565","1","-999999","0.147200","0","11","0","-999999","3","0","105","218","15000.00","23000.00","0.166700","450.0000","1.000000","0","1","1","0","-999999","-999999"
"11164491223556874513","微博导流","11164491223556874513","0","-999999","1.000000","0","101","0","-999999","5","0","18","30","60000.00","60000.00","0.583300","482.0000","0.916700","0","1","1","0","-999999","-999999"
"11164491296581844336","微博导流","11164491296581844336","1","-999999","0.381000","0","581","0","-999999","12","0","21","75","3500.00","4000.00","0.625000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164491670020571566","微博导流","11164491670020571566","1","1","0.594100","0","13","1","5","9","0","54","139","1.00","13000.00","0.500000","-999999.0000","0.857100","1","1","1","0","-999999","-999999"
"11164491781030510177","微博导流","11164491781030510177","0","-999999","1.000000","0","103","1","-999999","8","0","7","47","5000.00","10000.00","0.800000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164491829995790280","微博导流","11164491829995790280","0","-999999","-999999.000000","0","-999999","0","-999999","9","0","15","13","-999999.00","-999999.00","0.833300","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164491994007972318","微博导流","11164491994007972318","1","-999999","-999999.000000","0","12","0","-999999","14","0","12","56","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164492239083553828","微博导流","11164492239083553828","1","-999999","1.000000","0","17","1","-999999","33","0","68","51","6000.00","9000.00","0.700000","420.0000","1.000000","0","1","1","0","-999999","-999999"
"11164496963136136738","微博导流","11164496963136136738","1","-999999","-999999.000000","0","177","0","-999999","21","0","9","50","-999999.00","-999999.00","0.500000","-999999.0000","0.500000","0","1","0","0","-999999","-999999"
"11164496963289139422","微博导流","11164496963289139422","1","-999999","-999999.000000","0","530","0","-999999","27","0","38","29","-999999.00","-999999.00","0.636400","-999999.0000","0.954500","0","1","0","0","-999999","-999999"
"11164496991747129633","微博导流","11164496991747129633","1","1","0.769200","0","508","3","13","3","0","94","158","3000.00","100000.00","0.058800","-999999.0000","1.000000","1","1","1","0","-999999","-999999"
"11164496995904261108","微博导流","11164411328466194632","0","-999999","1.000000","0","400","1","46","14","0","51","55","7000.00","7008.00","0.571400","-999999.0000","0.500000","0","1","1","0","-999999","-999999"
"11164497014243574798","微博导流","11164497014243574798","0","-999999","-999999.000000","0","-999999","0","-999999","20","0","39","120","-999999.00","-999999.00","0.500000","-999999.0000","0.833300","0","1","0","1","-999999","-999999"
"11164497050835331661","微博导流","11164497050835331661","1","-999999","1.000000","0","495","0","-999999","5","0","6","19","30000.00","30000.00","0.250000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164497051023210541","微博导流","11164497051023210541","0","-999999","0.000000","0","362","0","-999999","21","0","181","64","1000.00","1000.00","0.727300","378.0000","1.000000","0","1","1","0","-999999","-999999"
"11164497087165986473","微博导流","11164497087165986473","1","2","0.787200","0","72","0","16","18","0","51","52","3000.00","20000.00","0.500000","-999999.0000","0.666700","2","1","1","0","-999999","-999999"
"11164497469702217318","微博导流","11164497469702217318","1","-999999","0.000000","0","82","0","-999999","20","0","23","242","2000.00","2000.00","0.000000","500.0000","0.812500","0","1","1","0","-999999","-999999"
"11164497478291786778","微博导流","11164497478291786778","0","1","0.000000","0","-999999","0","16","12","1","64","139","10000.00","20000.00","0.450000","2100.0000","1.000000","0","1","1","0","-999999","-999999"
"11164497516242877524","微博导流","11164497516242877524","0","-999999","-999999.000000","0","-999999","0","-999999","4","0","9","54","-999999.00","-999999.00","0.333300","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164497626121053552","微博导流","11164497626121053552","1","-999999","0.000000","0","17","0","-999999","22","0","71","48","4000.00","-999999.00","0.636400","-999999.0000","0.818200","0","1","1","0","-999999","-999999"
